login_id,account_id,timestamp,success_flag,device_id,ip_address,geo_hash,browser_fingerprint,password_reset_recent,device_seen_before,label_ato
296,11967,2025-01-23 18:54:17,0,202084,10.6.19.108,AKL,fp_80664,0,1,0
297,12432,2025-03-26 11:48:09,1,202250,10.227.80.48,CHC,fp_87441,0,1,0
298,11029,2025-03-12 10:25:04,1,201549,10.194.241.105,AKL,fp_54204,0,1,0
299,12327,2025-03-13 03:16:52,1,200394,10.150.250.116,MEL,fp_47889,1,1,0
300,12657,2025-01-07 05:12:27,1,200808,10.206.138.58,CHC,fp_80408,0,1,0
301,10596,2025-03-29 12:47:50,1,201468,10.222.34.253,WLG,fp_11079,0,1,0
302,12818,2025-03-11 13:43:29,1,201062,10.125.103.97,AKL,fp_99268,0,1,0
303,12574,2025-03-11 14:34:09,1,200658,10.243.27.36,WLG,fp_20970,0,1,0
304,10959,2025-01-04 12:53:44,1,200825,10.248.99.4,AKL,fp_83317,1,1,0
305,11674,2025-02-23 03:04:30,1,200597,10.226.233.252,AKL,fp_52449,0,1,0
306,12986,2025-02-08 19:46:43,1,200080,10.37.125.30,AKL,fp_55654,0,1,0
307,10154,2025-01-17 22:16:50,1,202406,10.200.200.209,AKL,fp_81615,0,1,0
308,12067,2025-02-22 13:17:18,1,202381,10.0.17.13,SYD,fp_39761,0,1,0
309,13116,2025-03-09 18:32:00,1,200418,10.235.144.63,WLG,fp_49516,0,1,0
310,11654,2025-01-07 03:41:27,1,200508,10.4.161.18,CHC,fp_98201,0,1,0
311,11510,2025-02-09 08:47:52,1,202273,10.10.194.251,SYD,fp_58299,0,1,0
312,10506,2025-03-12 05:26:04,1,201993,10.222.28.191,AKL,fp_28946,0,1,0
313,11129,2025-01-22 01:10:49,1,200629,10.42.99.180,WLG,fp_69416,0,0,0
314,10665,2025-02-01 08:14:07,1,200665,10.133.84.83,SYD,fp_14676,0,1,0
315,10910,2025-02-18 12:55:09,1,201539,10.215.152.253,AKL,fp_59614,0,1,0
316,11886,2025-02-15 09:19:03,1,200335,10.71.123.129,AKL,fp_33870,0,1,0
317,11333,2025-02-10 07:20:58,1,201885,10.125.64.145,AKL,fp_82377,0,1,0
318,10516,2025-01-01 17:05:47,1,201749,10.194.217.188,CHC,fp_84784,0,1,0
319,11155,2025-03-10 12:02:42,1,200602,10.29.53.255,AKL,fp_18864,0,1,0
320,11994,2025-02-06 17:01:05,1,201873,10.106.77.81,WLG,fp_70000,0,1,0
321,11507,2025-03-05 21:49:26,1,200597,10.158.78.133,MEL,fp_38091,0,1,0
322,12928,2025-02-13 18:53:23,1,202430,10.54.35.253,CHC,fp_18480,0,1,0
323,12390,2025-03-19 21:24:27,1,200141,10.78.217.72,CHC,fp_79304,0,0,0
324,12719,2025-01-18 02:05:10,1,202498,10.203.36.56,WLG,fp_23836,0,0,0
325,10635,2025-01-28 14:31:55,1,202499,10.228.78.200,WLG,fp_93126,0,1,0
326,10280,2025-01-29 11:03:12,1,200428,10.109.160.15,MEL,fp_81494,0,0,0
327,10906,2025-01-06 11:06:37,1,200662,10.240.134.225,DUD,fp_18451,1,1,0
328,10869,2025-03-28 02:26:35,0,200994,10.143.143.85,MEL,fp_67380,0,1,0
329,10402,2025-03-30 06:55:14,0,200332,10.89.128.131,AKL,fp_24421,0,0,0
330,11229,2025-02-02 03:05:34,1,201782,10.78.179.165,AKL,fp_13688,0,1,0
331,11607,2025-01-25 03:23:25,1,201436,10.19.25.247,WLG,fp_85623,0,1,0
332,12725,2025-01-20 14:09:19,1,200812,10.17.172.113,AKL,fp_77740,0,1,0
333,11177,2025-03-28 10:12:17,1,201438,10.163.21.160,AKL,fp_20755,0,1,0
334,11074,2025-03-15 01:22:17,1,201175,10.172.69.76,CHC,fp_10083,0,1,0
335,10231,2025-01-13 13:09:59,1,201397,10.31.91.55,WLG,fp_70898,0,1,0
336,13083,2025-02-08 12:13:12,1,201436,10.250.240.121,WLG,fp_90880,0,0,0
337,10936,2025-01-14 07:44:54,1,201761,10.129.242.187,SYD,fp_83893,0,1,0
338,10393,2025-01-23 04:11:22,1,200611,10.144.34.129,AKL,fp_66477,0,1,0
339,13033,2025-01-06 17:58:56,1,200939,10.228.47.43,AKL,fp_59846,0,1,0
340,10434,2025-01-02 09:09:29,1,200538,10.242.217.153,CHC,fp_80518,0,1,0
341,11101,2025-02-07 12:38:10,1,201023,10.243.23.243,SYD,fp_36214,0,1,0
342,12307,2025-02-23 15:23:03,1,202029,10.175.221.153,SYD,fp_75514,0,1,0
343,10145,2025-01-25 08:23:44,1,202229,10.80.155.83,SYD,fp_86131,0,1,0
344,13025,2025-03-25 22:54:46,1,200278,10.202.242.250,WLG,fp_59362,0,1,0
345,10596,2025-02-25 21:46:29,1,202333,10.200.136.108,MEL,fp_68151,0,1,0
346,12510,2025-01-21 16:52:28,1,201913,10.142.120.39,WLG,fp_37806,0,1,0
347,11423,2025-03-31 08:35:29,1,200370,10.87.36.116,MEL,fp_28862,0,1,0
348,10861,2025-03-15 03:47:09,1,201303,10.157.140.179,WLG,fp_16036,0,1,0
349,13154,2025-03-23 19:30:50,0,200245,10.32.39.61,WLG,fp_31542,0,1,0
350,10769,2025-01-05 13:44:45,1,200276,10.17.155.30,SYD,fp_18491,0,1,0
351,12642,2025-01-10 22:59:18,1,200991,10.176.98.165,SYD,fp_62956,0,0,0
352,12753,2025-02-21 03:26:14,1,201699,10.166.56.5,WLG,fp_63684,0,1,0
353,11750,2025-01-22 01:56:24,1,200830,10.87.168.111,WLG,fp_96858,0,1,0
354,11089,2025-01-27 00:35:12,1,200498,10.205.33.233,WLG,fp_75309,0,1,0
355,10063,2025-02-02 22:55:31,1,201346,10.170.237.57,WLG,fp_56493,0,1,0
356,10489,2025-01-07 14:25:01,1,200520,10.134.150.234,AKL,fp_22040,0,0,0
357,10892,2025-03-31 07:49:45,1,200861,10.51.255.38,AKL,fp_32782,0,1,0
358,11319,2025-02-21 18:18:06,1,201954,10.254.169.92,MEL,fp_29706,0,0,0
359,11095,2025-03-30 13:10:19,1,201548,10.198.26.120,CHC,fp_28901,0,1,0
360,12095,2025-01-27 02:38:31,1,200256,10.34.49.235,DUD,fp_43592,1,1,0
361,10345,2025-03-07 12:41:03,1,201535,10.83.15.75,WLG,fp_37338,0,1,0
362,11601,2025-02-22 23:19:38,1,200386,10.169.126.173,WLG,fp_90132,0,0,0
363,10769,2025-03-29 10:47:59,1,200942,10.242.179.224,AKL,fp_11443,0,1,0
364,12846,2025-01-19 09:00:00,1,200999,10.182.131.199,WLG,fp_10485,0,1,0
365,13170,2025-02-25 04:01:43,1,200709,10.163.53.243,AKL,fp_67550,0,1,0
366,11243,2025-01-16 19:19:05,1,201768,10.4.118.167,CHC,fp_58877,0,1,0
367,12896,2025-01-08 15:25:07,1,200473,10.68.167.114,MEL,fp_60399,0,1,0
368,11758,2025-01-17 04:46:11,1,200605,10.159.117.86,CHC,fp_36596,0,1,0
369,10911,2025-01-21 07:29:49,1,200667,10.118.154.52,WLG,fp_60887,0,1,0
370,11628,2025-03-01 08:05:29,1,201422,10.98.203.130,AKL,fp_62227,1,1,0
371,11324,2025-02-02 19:56:13,1,202327,10.108.74.251,CHC,fp_43724,0,1,0
372,11995,2025-02-19 19:55:35,1,200405,10.69.89.153,AKL,fp_65524,0,1,0
373,12472,2025-01-05 04:35:16,1,200602,10.191.83.112,CHC,fp_37946,0,1,0
374,10390,2025-01-25 22:39:22,1,200420,10.2.57.91,AKL,fp_61883,0,1,0
375,11142,2025-03-27 10:37:18,1,200603,10.122.183.106,SYD,fp_22230,0,1,0
376,11015,2025-02-12 14:57:25,1,201618,10.26.152.164,WLG,fp_99186,0,1,0
377,13029,2025-01-26 14:30:30,1,202362,10.244.168.19,WLG,fp_93080,0,0,0
378,12868,2025-01-04 21:23:47,1,201703,10.59.244.245,SYD,fp_24740,0,1,0
379,12164,2025-02-01 17:59:25,1,201638,10.169.27.211,SYD,fp_92807,0,1,0
380,11088,2025-03-03 01:15:32,1,200280,10.153.188.249,SYD,fp_31956,0,1,0
381,10367,2025-01-05 20:10:25,1,202048,10.193.188.9,SYD,fp_34349,0,1,0
382,12149,2025-01-26 02:15:49,1,201118,10.29.178.58,AKL,fp_31355,0,1,0
383,12182,2025-01-26 21:26:37,1,200210,10.231.235.98,DUD,fp_18761,0,1,0
384,12770,2025-02-17 04:53:44,1,202411,10.98.128.124,AKL,fp_11551,0,0,0
385,10719,2025-02-13 01:40:42,1,200229,10.209.52.198,SYD,fp_50502,0,0,0
386,12526,2025-03-12 20:14:37,1,200057,10.200.68.133,CHC,fp_32984,1,1,0
387,12413,2025-01-19 21:32:35,1,200647,10.118.239.2,DUD,fp_24631,0,1,0
388,11913,2025-02-06 18:39:47,0,201879,10.114.13.88,SYD,fp_65231,0,0,0
389,12670,2025-02-08 04:03:56,1,201619,10.137.48.159,SYD,fp_52748,0,1,0
390,13037,2025-03-31 13:37:32,1,200874,10.208.62.150,WLG,fp_71381,0,1,0
391,12359,2025-02-19 06:33:59,1,201406,10.41.21.239,AKL,fp_95141,0,1,0
392,11148,2025-02-24 02:21:34,0,202023,10.81.90.73,AKL,fp_48741,0,1,0
393,11556,2025-02-18 07:09:44,1,200989,10.110.89.105,WLG,fp_23280,1,1,0
394,12663,2025-01-27 05:24:47,1,201283,10.161.208.190,AKL,fp_64504,0,1,0
395,12721,2025-01-01 02:48:37,1,202439,10.216.230.40,CHC,fp_64451,0,1,0
396,12982,2025-02-01 04:59:21,1,201612,10.138.243.37,AKL,fp_63737,0,1,0
397,11254,2025-02-12 21:28:58,1,201475,10.44.27.0,AKL,fp_65254,0,1,0
398,12061,2025-03-10 19:21:20,1,201383,10.148.64.180,CHC,fp_62557,0,1,0
399,12124,2025-01-01 23:40:38,1,201740,10.6.219.216,SYD,fp_84365,0,1,0
400,12418,2025-03-30 21:53:18,0,202321,10.163.144.150,WLG,fp_72446,0,1,0
401,11213,2025-03-17 20:18:27,1,200777,10.9.125.141,AKL,fp_14052,0,1,0
402,11388,2025-02-11 01:20:24,1,200267,10.183.36.226,CHC,fp_60501,0,1,0
403,10098,2025-01-23 20:35:40,1,202368,10.196.197.255,AKL,fp_44531,0,1,0
404,11211,2025-02-25 20:51:38,1,200772,10.209.226.226,DUD,fp_63774,0,1,0
405,11502,2025-03-17 15:17:47,1,201925,10.151.237.229,SYD,fp_92260,0,1,0
406,11254,2025-03-19 02:11:59,0,200380,10.216.69.219,WLG,fp_25330,0,1,0
407,11125,2025-01-15 19:27:36,1,200592,10.29.236.129,WLG,fp_28456,0,1,0
408,12896,2025-01-05 10:32:36,1,201508,10.184.146.203,CHC,fp_66455,0,1,0
409,12391,2025-01-01 13:28:26,1,201947,10.155.253.236,CHC,fp_89586,0,1,0
410,13161,2025-01-12 08:44:52,1,202395,10.140.188.140,DUD,fp_84348,0,1,0
411,11959,2025-03-06 22:46:35,1,201417,10.92.102.38,AKL,fp_52596,0,1,0
412,12039,2025-03-27 18:05:17,1,201573,10.82.171.171,MEL,fp_55719,0,1,0
413,12623,2025-01-22 14:40:33,1,201982,10.64.234.63,AKL,fp_88510,0,1,0
414,12290,2025-01-26 20:47:33,0,202115,10.223.8.136,AKL,fp_88677,0,1,0
415,11682,2025-02-25 19:04:12,1,201058,10.137.27.197,CHC,fp_26353,0,1,0
416,11907,2025-03-02 13:09:54,1,201965,10.227.145.151,AKL,fp_12160,0,0,0
417,12596,2025-03-31 06:35:10,1,201358,10.167.191.106,SYD,fp_89950,0,1,0
418,10989,2025-02-28 07:30:11,1,200047,10.26.250.67,MEL,fp_34811,0,0,0
419,12980,2025-03-04 15:59:44,1,200268,10.166.114.211,SYD,fp_75763,0,1,0
420,10133,2025-02-04 06:04:59,1,201640,10.197.148.235,MEL,fp_51830,0,1,0
421,11597,2025-02-08 18:29:49,1,202219,10.237.74.216,SYD,fp_81365,0,1,0
422,11551,2025-02-19 02:47:54,1,201525,10.124.246.55,SYD,fp_41635,0,1,0
423,12577,2025-03-07 09:26:33,1,201303,10.178.129.164,WLG,fp_73663,0,1,0
424,12082,2025-02-08 09:13:40,1,202020,10.111.19.34,WLG,fp_77174,0,0,0
425,10327,2025-03-28 21:51:35,1,201684,10.114.111.46,AKL,fp_36977,0,1,0
426,11930,2025-01-09 21:26:18,1,202011,10.229.25.123,WLG,fp_94941,0,1,0
427,12006,2025-01-13 17:45:02,1,201799,10.179.29.32,AKL,fp_11316,0,1,0
428,10780,2025-02-03 22:39:11,1,202457,10.9.199.18,MEL,fp_32483,1,1,0
429,11826,2025-02-24 05:14:33,1,202400,10.42.86.187,SYD,fp_54181,0,1,0
430,12589,2025-02-28 14:57:53,1,202152,10.27.77.240,DUD,fp_12604,0,1,0
431,11693,2025-02-06 05:42:22,1,200264,10.196.246.80,AKL,fp_98260,0,1,0
432,11351,2025-01-02 13:10:17,1,202179,10.122.47.99,WLG,fp_85647,0,1,0
433,11420,2025-03-15 00:21:21,1,201700,10.82.11.65,WLG,fp_72511,0,1,0
434,12446,2025-02-28 15:11:51,1,202075,10.196.117.3,WLG,fp_46708,0,1,0
435,12051,2025-01-05 17:36:16,1,200913,10.252.99.44,WLG,fp_38085,0,1,0
436,12393,2025-02-01 08:06:50,1,202013,10.221.185.227,MEL,fp_38713,1,1,0
437,12752,2025-02-21 10:58:30,1,200976,10.39.33.78,SYD,fp_32149,0,1,0
438,10411,2025-02-15 16:10:23,1,202060,10.81.187.245,WLG,fp_88522,0,1,0
439,10328,2025-01-16 12:49:30,1,200247,10.22.83.213,AKL,fp_66530,0,1,0
440,13182,2025-01-03 04:23:03,1,201095,10.9.49.95,WLG,fp_98486,0,1,0
441,10450,2025-02-26 20:04:21,1,201940,10.93.163.88,SYD,fp_14290,0,1,0
442,11688,2025-01-31 04:56:16,1,200910,10.59.173.104,AKL,fp_24337,0,1,0
443,12365,2025-01-25 15:41:47,1,201310,10.112.54.147,CHC,fp_94582,0,1,0
444,12137,2025-03-31 04:44:43,1,200571,10.179.52.77,CHC,fp_89441,0,0,0
445,11758,2025-02-05 20:02:13,1,201816,10.132.110.34,AKL,fp_56381,0,1,0
446,10474,2025-01-26 03:58:00,1,202299,10.93.165.157,AKL,fp_33774,0,1,0
447,12480,2025-03-06 21:14:40,1,201602,10.144.139.54,SYD,fp_78530,1,1,0
448,10148,2025-03-19 08:52:08,1,200516,10.225.174.25,SYD,fp_99023,0,1,0
449,12313,2025-01-23 11:25:55,1,201008,10.234.252.161,WLG,fp_56236,0,1,0
450,11431,2025-01-02 23:15:01,1,200988,10.101.234.112,WLG,fp_82112,1,1,0
451,10087,2025-01-10 03:21:33,1,200135,10.161.83.114,CHC,fp_17813,0,1,0
452,13081,2025-02-22 16:38:04,1,201020,10.127.133.246,AKL,fp_74005,0,1,0
453,12840,2025-01-04 06:05:01,0,200377,10.36.170.113,AKL,fp_27709,0,1,0
454,12671,2025-01-20 00:45:23,1,200815,10.225.228.123,AKL,fp_57835,1,1,0
455,10667,2025-03-30 20:16:19,1,201028,10.114.89.73,AKL,fp_90678,0,1,0
456,12699,2025-02-18 00:10:24,1,201660,10.45.208.90,AKL,fp_39306,0,0,0
457,12328,2025-01-07 17:57:32,1,200063,10.70.117.140,AKL,fp_37620,0,0,0
458,12264,2025-03-13 09:22:30,1,200674,10.58.14.74,SYD,fp_42705,0,1,0
459,13165,2025-02-06 04:47:20,1,201818,10.190.50.253,WLG,fp_61934,0,1,0
460,12315,2025-01-09 22:35:36,1,200519,10.154.228.82,AKL,fp_16682,0,1,0
461,11916,2025-03-25 15:07:21,1,201466,10.166.30.103,WLG,fp_58128,0,1,0
462,10317,2025-03-24 20:09:53,1,200775,10.167.132.251,CHC,fp_50167,0,1,0
463,11090,2025-02-26 15:04:57,1,201242,10.192.108.213,CHC,fp_57631,0,1,0
464,12529,2025-02-02 14:27:53,1,200550,10.135.208.219,SYD,fp_79988,0,1,0
465,11577,2025-03-11 09:42:37,1,200126,10.220.100.202,WLG,fp_70644,0,0,0
466,11153,2025-02-14 10:07:40,1,200883,10.215.188.157,AKL,fp_22580,0,1,0
467,10159,2025-02-25 01:51:08,0,201778,10.77.38.252,SYD,fp_58354,0,1,0
468,10504,2025-02-09 21:33:16,1,202231,10.47.121.98,CHC,fp_41328,0,1,0
469,11817,2025-01-29 14:06:26,0,201488,10.164.123.111,WLG,fp_81877,1,1,0
470,12174,2025-01-31 07:04:35,1,200888,10.222.54.21,AKL,fp_36902,0,1,0
471,11695,2025-03-22 07:26:37,1,200468,10.119.4.191,WLG,fp_45224,0,1,0
472,11031,2025-03-20 16:48:26,1,202150,10.140.157.192,SYD,fp_17174,0,1,0
473,12166,2025-03-12 19:52:01,1,202235,10.140.178.226,MEL,fp_23112,0,1,0
474,10283,2025-03-14 08:55:17,1,202475,10.186.145.25,MEL,fp_57555,0,1,0
475,11291,2025-02-10 13:55:35,0,201650,10.191.59.68,AKL,fp_61213,0,1,0
476,10289,2025-01-19 21:43:28,0,200879,10.111.197.23,AKL,fp_29685,0,1,0
477,11087,2025-03-22 11:02:44,1,200620,10.160.110.3,DUD,fp_32516,0,1,0
478,10829,2025-01-30 10:27:01,1,200803,10.205.207.48,SYD,fp_10017,0,1,0
479,10971,2025-03-07 16:40:09,1,201454,10.74.19.16,WLG,fp_69609,0,1,0
480,11485,2025-03-07 03:17:14,1,201489,10.235.154.173,SYD,fp_60393,0,1,0
481,11101,2025-03-19 20:04:44,1,201936,10.186.36.176,AKL,fp_13871,0,1,0
482,12669,2025-03-20 12:27:13,1,201256,10.232.213.59,AKL,fp_42759,0,1,0
483,12063,2025-01-24 07:53:33,1,201629,10.26.96.62,AKL,fp_69985,0,1,0
484,10486,2025-03-23 03:12:58,0,200154,10.126.61.245,AKL,fp_61987,0,1,0
485,10389,2025-01-15 10:43:24,1,201052,10.148.2.156,CHC,fp_90762,0,1,0
486,13079,2025-01-31 04:02:22,1,200816,10.30.219.115,AKL,fp_35631,0,1,0
487,12608,2025-03-08 17:29:42,1,201692,10.144.44.143,MEL,fp_46012,0,1,0
488,12324,2025-01-23 08:50:04,1,202114,10.187.110.101,AKL,fp_12505,0,1,0
489,11874,2025-01-11 06:15:08,1,201599,10.40.106.114,MEL,fp_50451,0,1,0
490,11562,2025-03-13 16:57:14,1,202382,10.33.155.125,CHC,fp_16170,0,1,0
491,10045,2025-03-22 06:11:53,1,201067,10.243.53.17,AKL,fp_48520,1,1,0
492,11824,2025-01-22 12:08:49,1,201922,10.182.80.43,AKL,fp_53221,0,1,0
493,12367,2025-02-11 20:46:07,1,200070,10.115.48.72,AKL,fp_97335,0,0,0
494,12780,2025-01-18 07:47:13,1,201070,10.48.128.48,AKL,fp_71753,0,1,0
495,11237,2025-01-01 11:12:54,1,201131,10.226.29.107,WLG,fp_29541,0,1,0
496,10466,2025-02-23 16:00:53,1,200328,10.112.221.247,DUD,fp_71830,0,1,0
497,12654,2025-03-29 15:00:11,0,200765,10.142.140.179,WLG,fp_51333,0,1,0
498,10922,2025-03-25 19:36:29,1,202412,10.204.230.209,WLG,fp_67862,0,1,0
499,12689,2025-02-21 06:02:41,0,201518,10.81.38.88,AKL,fp_72017,0,1,0
500,10611,2025-03-20 13:25:43,1,201677,10.6.230.160,WLG,fp_73953,0,1,0
501,12087,2025-01-25 09:12:49,1,202342,10.34.92.14,CHC,fp_69129,0,1,0
502,11401,2025-03-19 23:14:52,1,200450,10.246.1.182,CHC,fp_81575,0,1,0
503,10507,2025-02-20 12:50:49,1,200357,10.209.29.226,CHC,fp_27900,0,1,0
504,11058,2025-01-03 11:18:28,1,200490,10.169.97.174,WLG,fp_23630,0,1,0
505,11138,2025-01-08 01:16:21,1,201290,10.54.208.61,SYD,fp_30046,0,1,0
506,10328,2025-03-27 18:18:35,1,200156,10.166.78.214,CHC,fp_32326,0,1,0
507,10779,2025-03-17 13:20:21,1,201292,10.81.103.30,CHC,fp_75338,1,1,0
508,10047,2025-03-07 19:07:05,0,201072,10.105.230.221,CHC,fp_12854,0,1,0
509,11587,2025-01-30 02:56:55,1,201901,10.77.44.11,AKL,fp_12308,0,0,0
510,11871,2025-02-11 09:30:24,1,201237,10.19.38.80,WLG,fp_68812,0,1,0
511,11272,2025-02-18 05:56:16,1,202191,10.114.232.246,WLG,fp_57723,0,1,0
512,12067,2025-01-26 11:11:01,1,200287,10.147.171.114,CHC,fp_87325,0,1,0
513,12337,2025-01-12 20:45:32,0,201750,10.6.34.106,AKL,fp_73874,0,1,0
514,11758,2025-02-14 05:12:21,1,202177,10.94.175.163,AKL,fp_44394,0,0,0
515,12976,2025-02-06 16:44:15,1,200947,10.217.54.146,MEL,fp_41798,0,1,0
516,13000,2025-02-28 15:25:40,1,200249,10.176.225.178,SYD,fp_26873,0,1,0
517,12624,2025-02-15 04:48:36,1,201006,10.186.49.137,MEL,fp_33500,0,1,0
518,11280,2025-03-30 11:17:02,1,201899,10.193.220.123,CHC,fp_16070,0,1,0
519,10001,2025-02-28 18:30:34,1,200391,10.113.253.30,WLG,fp_75039,0,1,0
520,12096,2025-02-07 19:49:52,1,200633,10.33.31.22,AKL,fp_74047,0,1,0
521,12005,2025-02-01 12:11:30,1,200155,10.148.231.94,SYD,fp_63827,0,1,0
522,12877,2025-02-26 02:45:36,1,201348,10.188.167.124,CHC,fp_88171,0,1,0
523,12761,2025-03-05 03:34:45,1,200230,10.141.184.68,AKL,fp_58903,0,1,0
524,12516,2025-02-08 08:24:29,1,201075,10.57.188.131,DUD,fp_26988,0,1,0
525,11777,2025-02-10 22:21:09,1,200091,10.30.203.4,WLG,fp_44256,0,1,0
526,11862,2025-02-21 04:09:19,1,200161,10.34.197.189,AKL,fp_90583,0,0,0
527,11304,2025-03-16 12:56:33,0,200699,10.156.10.218,SYD,fp_66399,0,1,0
528,12496,2025-01-28 04:34:41,1,201372,10.240.98.234,CHC,fp_70839,0,1,0
529,10480,2025-03-11 19:53:35,1,200781,10.87.56.40,SYD,fp_49278,0,1,0
530,11755,2025-02-01 15:26:28,1,201867,10.203.52.164,CHC,fp_44114,0,1,0
531,10900,2025-01-08 23:11:52,1,201819,10.220.135.77,CHC,fp_10446,0,1,0
532,11085,2025-03-15 17:37:57,1,202461,10.7.81.254,AKL,fp_89186,0,1,0
533,11755,2025-03-18 15:07:39,1,200903,10.120.208.208,CHC,fp_92215,0,1,0
534,10088,2025-03-31 00:47:25,1,200004,10.28.230.235,WLG,fp_74361,0,1,0
535,10862,2025-02-04 11:26:35,1,202088,10.72.134.135,SYD,fp_19479,0,1,0
536,12415,2025-03-20 03:46:03,1,201900,10.117.32.8,AKL,fp_56621,0,1,0
537,12070,2025-01-24 19:10:20,1,201886,10.49.208.62,AKL,fp_51425,0,1,0
538,13065,2025-02-28 05:36:58,1,200325,10.255.45.91,DUD,fp_32226,0,1,0
539,12555,2025-03-17 22:51:40,1,202330,10.145.197.121,WLG,fp_84942,0,1,0
540,10226,2025-01-06 01:46:19,1,200910,10.243.229.99,WLG,fp_49656,0,1,0
541,12700,2025-01-16 07:08:26,1,201861,10.123.68.161,CHC,fp_11815,0,1,0
542,11074,2025-02-09 08:45:25,0,201236,10.127.33.225,CHC,fp_38208,0,0,0
543,11522,2025-02-11 17:52:31,1,201027,10.147.70.200,WLG,fp_72615,0,1,0
544,12554,2025-03-13 23:01:33,0,202313,10.197.60.228,AKL,fp_52739,0,1,0
545,10150,2025-01-08 08:12:09,1,201085,10.160.155.179,AKL,fp_30610,0,0,0
546,10917,2025-03-02 16:01:56,1,201485,10.26.191.192,MEL,fp_89813,1,1,0
547,13196,2025-02-23 18:26:41,1,201399,10.202.62.142,AKL,fp_88004,0,1,0
548,12859,2025-02-25 14:10:21,1,201312,10.186.12.194,DUD,fp_91495,0,1,0
549,12763,2025-03-03 11:46:09,1,202026,10.57.67.2,AKL,fp_86525,0,0,0
550,11825,2025-03-17 07:54:58,1,202361,10.218.106.253,AKL,fp_78241,0,1,0
551,12835,2025-01-21 01:15:07,1,200838,10.168.209.4,SYD,fp_38309,1,1,0
552,11956,2025-02-24 21:44:07,1,201534,10.6.148.80,MEL,fp_25811,0,1,0
553,12717,2025-03-26 19:38:24,1,202129,10.165.114.61,AKL,fp_39843,0,0,0
554,12384,2025-03-22 18:43:46,1,202358,10.205.207.186,AKL,fp_13948,1,1,0
555,12563,2025-03-21 09:13:43,1,201007,10.9.192.3,WLG,fp_30572,0,1,0
556,12065,2025-02-01 19:50:11,1,201988,10.96.79.240,CHC,fp_99281,0,1,1
557,12644,2025-03-14 07:22:42,1,201230,10.7.233.223,AKL,fp_60399,0,1,0
558,12004,2025-02-16 18:37:13,1,200058,10.122.23.85,AKL,fp_72388,0,1,0
559,10802,2025-01-24 12:35:08,1,202052,10.154.120.153,MEL,fp_87422,0,1,0
560,12460,2025-02-18 06:19:43,1,200825,10.17.234.197,DUD,fp_96449,0,1,0
561,11177,2025-03-24 01:04:47,1,200595,10.90.116.248,SYD,fp_70571,0,1,0
562,11402,2025-01-05 11:21:12,1,200909,10.78.209.2,CHC,fp_71291,1,1,0
563,12689,2025-01-03 21:51:51,1,201104,10.102.3.33,MEL,fp_59442,0,1,0
564,11830,2025-03-26 12:09:35,0,200050,10.161.12.50,WLG,fp_57797,0,1,0
565,11806,2025-03-16 07:55:03,1,201666,10.208.35.133,AKL,fp_76953,0,1,0
566,10247,2025-02-19 19:35:40,1,201807,10.46.200.199,AKL,fp_93369,0,1,0
567,12911,2025-01-29 05:46:20,0,202395,10.165.197.187,SYD,fp_94193,0,1,0
568,12955,2025-03-01 15:24:10,1,201999,10.158.226.47,AKL,fp_21637,0,1,0
569,12219,2025-01-04 08:16:38,1,202287,10.206.104.202,SYD,fp_48283,0,0,0
570,11651,2025-02-01 02:11:11,1,202194,10.244.98.195,AKL,fp_84576,0,1,0
571,10090,2025-03-26 12:38:18,1,201494,10.28.71.86,AKL,fp_62360,0,1,0
572,11114,2025-03-04 02:52:34,1,201731,10.91.194.213,AKL,fp_70973,0,1,0
573,12396,2025-03-30 09:51:25,1,201146,10.133.15.122,CHC,fp_99972,0,0,0
574,12969,2025-03-31 23:13:31,0,200750,10.255.133.41,WLG,fp_56554,0,1,0
575,10938,2025-03-08 21:59:40,1,201727,10.61.53.66,AKL,fp_61070,0,0,0
576,10111,2025-01-24 12:45:15,1,201859,10.84.41.165,SYD,fp_71119,0,1,0
577,12197,2025-01-22 18:42:07,1,200069,10.108.19.46,WLG,fp_57399,0,1,0
578,13034,2025-02-17 03:23:30,1,202178,10.91.67.213,AKL,fp_87537,0,1,0
579,11474,2025-02-01 08:40:58,1,202214,10.149.180.4,AKL,fp_65800,0,1,0
580,11213,2025-01-05 23:23:38,1,201498,10.234.170.114,SYD,fp_33377,0,1,0
581,11520,2025-01-23 08:17:12,1,200390,10.217.117.244,CHC,fp_82003,0,1,0
582,10875,2025-01-15 02:35:38,1,200715,10.63.59.236,WLG,fp_81980,0,1,0
583,11186,2025-03-31 03:37:23,1,200883,10.67.185.32,SYD,fp_64497,0,1,0
584,12897,2025-02-19 10:27:49,1,202177,10.97.164.138,DUD,fp_74156,0,1,0
585,10983,2025-03-18 07:44:05,1,200744,10.10.111.201,AKL,fp_41989,0,1,0
586,12837,2025-03-11 07:20:57,1,200439,10.88.178.60,SYD,fp_82983,0,1,0
587,11676,2025-02-19 08:01:11,1,200999,10.151.156.235,CHC,fp_65749,0,1,0
588,11753,2025-03-20 03:08:19,1,202342,10.208.96.182,SYD,fp_89594,0,1,0
589,11599,2025-03-04 20:42:22,1,200669,10.73.214.117,AKL,fp_73996,0,1,0
590,11077,2025-03-30 12:33:16,1,201803,10.61.12.195,SYD,fp_33063,0,1,0
591,10412,2025-02-12 22:15:46,0,200320,10.14.137.174,AKL,fp_47939,0,1,0
