account_id,customer_id,product_type,open_date,current_balance,avg_monthly_turnover,dormant_flag
12071,2139,savings,2023-04-28,6270.39,4673.93,0
12072,1730,current,2023-03-15,1268.11,891.6,0
12073,584,current,2020-12-23,3523.26,4539.89,0
12074,740,savings,2022-05-11,7557.84,6216.01,0
12075,761,current,2020-09-20,7326.8,4100.49,0
12076,1841,current,2021-10-27,4792.94,2763.29,0
12077,1297,current,2024-10-16,5858.88,7600.98,0
12078,60,current,2020-04-09,10050.07,12584.92,0
12079,191,savings,2024-05-09,5549.26,4897.82,0
12080,190,current,2023-05-21,8343.72,6133.3,0
12081,2404,current,2023-09-28,4248.03,3254.93,0
12082,1262,savings,2021-05-29,6213.38,2402.86,0
12083,1228,current,2024-09-28,1181.59,6466.19,0
12084,1903,savings,2021-04-07,4476.94,10719.09,0
12085,477,current,2022-07-07,6692.9,1969.69,0
12086,79,savings,2020-03-08,5974.73,1426.01,0
12087,678,savings,2024-06-08,4244.11,2245.02,0
12088,522,savings,2023-07-09,2999.89,1885.77,0
12089,1996,current,2020-10-24,6841.0,7969.73,0
12090,2046,savings,2023-04-23,5839.04,7379.83,0
12091,1586,savings,2020-11-29,7821.56,2165.73,0
12092,2275,current,2022-03-22,3807.12,3939.44,0
12093,1162,current,2022-07-24,9094.14,1453.56,0
12094,602,current,2024-08-26,2647.11,3155.31,0
12095,830,current,2021-08-29,1926.54,1392.84,0
12096,355,current,2020-01-24,13252.42,2791.63,0
12097,2252,credit,2022-02-28,2778.68,1423.68,0
12098,1511,credit,2024-08-17,6880.33,7559.97,0
12099,1932,current,2023-12-27,5139.89,4040.53,0
12100,704,credit,2020-04-17,13446.9,4475.51,0
12101,1796,savings,2020-04-07,9316.94,1951.8,0
12102,827,current,2023-10-13,1977.71,2520.68,0
12103,1116,credit,2023-08-08,15880.62,3811.2,0
12104,1630,savings,2022-10-13,11376.91,10681.17,0
12105,2453,current,2020-06-10,4714.66,3490.96,0
12106,1396,current,2021-05-26,2625.04,8478.71,0
12107,1776,current,2024-03-26,7193.34,2675.58,1
12108,1487,credit,2020-09-11,7455.7,3619.11,0
12109,1060,current,2021-01-03,1371.66,7210.11,1
12110,2332,current,2022-04-05,6865.64,5680.97,0
12111,2402,current,2023-09-03,10810.24,1858.67,0
12112,777,current,2024-02-20,6625.84,4551.83,0
12113,2240,current,2022-12-16,5935.51,4750.99,0
12114,1129,credit,2022-06-17,5466.63,5284.28,0
12115,1850,current,2021-12-04,3480.42,1981.41,0
12116,1293,credit,2020-03-20,12164.71,1224.0,0
12117,1918,current,2021-05-03,4900.49,8804.99,0
12118,2179,current,2021-01-26,7189.42,12722.47,1
12119,1060,current,2020-04-14,2239.52,5208.16,1
12120,1752,current,2023-09-21,5795.83,2569.75,0
12121,1269,credit,2021-10-06,8598.69,7945.73,0
12122,1998,savings,2022-07-19,4821.23,1688.94,0
12123,479,current,2020-12-31,4917.85,1799.58,0
12124,1823,credit,2022-12-15,6203.74,9204.01,1
12125,1489,savings,2020-09-05,8383.46,12013.06,0
12126,1129,current,2023-05-21,6833.57,2339.12,0
12127,925,savings,2023-09-09,19409.0,1941.31,0
12128,1755,savings,2021-07-22,13261.41,3543.5,0
12129,869,savings,2021-01-22,4194.73,1548.21,1
12130,83,current,2023-11-24,11759.84,1053.08,1
12131,2371,current,2021-02-11,1349.81,1090.46,0
12132,1120,current,2020-11-21,5121.21,4459.51,0
12133,412,current,2021-09-13,1846.56,3387.77,1
12134,565,current,2024-10-29,8977.07,7160.62,0
12135,2075,savings,2022-04-24,4822.51,9223.78,0
12136,830,current,2021-04-24,2502.63,5058.59,0
12137,704,current,2022-07-26,10156.02,1549.57,0
12138,1219,current,2021-09-27,2781.53,561.28,0
12139,72,current,2023-04-27,9555.44,2719.26,1
12140,1401,current,2022-03-11,7336.43,2454.15,1
12141,102,savings,2022-12-10,5446.86,1618.4,0
12142,2090,credit,2022-03-07,10998.61,4957.73,1
12143,1073,current,2022-05-29,3203.35,5216.24,0
12144,546,credit,2022-03-27,1548.33,4351.96,0
12145,1137,credit,2021-12-19,2648.69,12411.8,0
12146,439,savings,2024-10-24,19259.1,1130.99,0
12147,801,credit,2021-04-30,3512.12,2846.78,0
12148,327,current,2024-01-09,4637.59,3495.38,0
12149,1672,current,2023-07-19,15076.86,2571.61,1
12150,2441,savings,2022-08-21,4642.25,2318.86,0
12151,1214,current,2021-08-02,9135.91,5807.76,0
12152,247,current,2022-06-01,16121.69,2004.33,0
12153,186,current,2024-03-30,8225.98,1715.43,0
12154,2081,current,2020-11-28,6101.19,5190.72,0
12155,871,current,2022-12-05,10361.57,5093.88,0
12156,741,current,2023-10-27,960.87,977.8,0
12157,255,credit,2023-03-02,4600.07,7236.27,0
12158,1660,current,2020-09-20,13397.69,11097.26,0
12159,158,savings,2022-07-17,3545.2,717.3,0
12160,2261,current,2020-11-29,565.81,5846.3,0
12161,521,current,2024-08-21,6812.15,4186.04,1
12162,173,credit,2021-10-03,9204.42,3891.56,0
12163,1752,current,2022-02-08,5031.02,7528.33,0
12164,886,current,2024-04-13,9280.51,4129.17,0
12165,1741,savings,2022-02-18,7369.07,4011.91,0
12166,100,current,2020-12-19,28587.83,2460.87,0
12167,2154,current,2024-06-17,10481.76,7769.4,0
12168,775,credit,2023-03-28,7373.59,941.03,0
12169,1892,current,2023-01-08,1185.03,6571.64,0
12170,2340,savings,2020-05-17,3764.14,1925.99,0
12171,1339,current,2022-03-30,2827.84,3397.27,0
12172,836,current,2022-04-18,14829.14,1568.07,0
12173,782,current,2021-04-23,2554.63,2678.2,0
12174,1716,savings,2022-10-27,4973.11,1787.97,0
12175,15,current,2021-03-23,7939.27,2879.69,0
12176,368,credit,2022-05-09,4274.12,6880.5,0
12177,1618,savings,2024-01-02,4783.81,2411.65,0
12178,65,current,2023-09-03,7373.6,4923.25,0
12179,725,current,2021-05-25,3543.83,2209.98,0
12180,1620,savings,2021-01-13,6789.41,1785.3,0
12181,626,savings,2020-01-11,10150.39,3594.83,0
12182,2327,current,2021-09-22,3953.23,337.54,0
12183,2438,credit,2020-02-05,2745.51,2305.13,0
12184,84,current,2020-08-22,16799.4,7905.86,0
12185,436,credit,2024-11-20,16946.4,4720.69,0
12186,2269,credit,2024-04-10,5925.09,3449.59,0
12187,82,current,2022-10-18,6654.84,3221.02,0
12188,1217,current,2023-11-14,6615.65,6881.39,0
12189,2374,current,2022-06-11,4564.94,2219.8,0
12190,1472,current,2023-01-02,5821.68,2773.23,0
12191,766,savings,2024-08-02,1205.97,357.13,0
12192,16,current,2020-05-23,2107.37,3241.02,0
12193,984,savings,2021-10-03,4804.2,4908.92,0
12194,1355,credit,2020-08-05,3980.26,2371.26,0
12195,203,credit,2023-12-21,2370.11,4452.37,1
12196,1321,current,2024-02-10,5808.22,2763.65,0
12197,1011,credit,2023-08-10,9455.22,4594.28,0
12198,815,current,2023-01-16,3548.07,3779.36,0
12199,2431,current,2022-05-20,827.47,1933.5,0
12200,2235,current,2020-02-12,7375.98,2816.46,0
12201,1736,savings,2023-11-14,4894.55,3249.54,1
12202,1478,current,2024-06-19,10461.46,3193.62,0
12203,1185,current,2024-10-28,1962.02,9285.06,1
12204,176,current,2021-09-15,2644.28,3126.72,0
12205,769,credit,2021-01-01,4695.2,8008.61,0
12206,27,current,2023-04-08,3103.17,1500.83,0
12207,916,savings,2020-02-01,12493.31,4484.16,0
12208,1185,savings,2020-04-19,2061.5,5834.53,0
12209,1529,current,2024-02-08,4580.16,950.15,0
12210,888,current,2024-10-12,19100.61,5003.64,1
12211,637,current,2022-01-06,1925.55,495.13,0
12212,1776,current,2022-07-15,6204.97,2149.44,1
12213,380,credit,2022-09-20,4960.3,3546.44,0
12214,314,current,2020-09-09,8095.55,9396.75,0
12215,1741,savings,2021-02-09,7569.66,5017.26,0
12216,1465,savings,2021-06-28,7254.36,2094.33,0
12217,2174,credit,2024-03-16,10913.94,6781.08,0
12218,1848,current,2022-03-10,10738.18,1197.1,1
12219,2254,credit,2023-08-09,3943.64,647.43,1
12220,1661,savings,2020-12-20,3833.69,4437.97,0
12221,2104,current,2024-10-05,9188.01,2325.85,0
12222,423,savings,2024-05-31,6822.31,3646.84,0
12223,1327,current,2022-05-17,7680.62,1174.69,0
12224,2362,savings,2021-02-15,6267.78,7260.81,0
12225,1973,savings,2024-11-17,4355.42,6801.99,0
12226,1008,savings,2024-01-14,8890.72,931.28,0
12227,2316,credit,2022-07-21,3424.07,1467.63,1
12228,782,savings,2021-05-03,19354.04,8057.42,0
12229,59,current,2023-02-08,18221.76,2296.45,0
12230,1992,current,2021-11-06,22044.45,1229.63,0
12231,1031,credit,2023-05-15,7122.08,3962.43,1
12232,86,savings,2024-02-28,4767.18,2418.72,0
12233,511,credit,2022-06-12,14324.97,1183.92,0
12234,180,current,2020-03-28,6364.25,9605.76,0
12235,2492,current,2022-10-24,10452.72,629.15,0
12236,2120,credit,2024-04-16,10406.64,3010.23,0
12237,2324,savings,2021-02-11,3496.47,5930.38,0
12238,456,current,2024-10-16,8756.54,7594.16,0
12239,2006,current,2021-10-23,10118.49,5087.71,0
12240,1410,credit,2023-06-02,5855.05,6177.55,0
12241,740,savings,2023-07-05,2088.34,5522.48,0
12242,1673,current,2020-11-28,14531.15,3543.93,0
12243,2381,current,2020-03-12,19091.51,1746.59,0
12244,1152,current,2024-09-27,6638.83,2525.71,0
12245,74,current,2023-07-02,5084.03,1382.56,0
12246,2107,current,2023-02-26,1785.47,3764.19,0
12247,471,current,2021-07-08,6883.88,1720.61,0
12248,457,savings,2020-07-16,4533.07,3076.7,0
12249,1543,current,2021-05-11,1779.02,2834.64,1
12250,1998,savings,2022-09-26,11010.27,4238.77,0
12251,1983,current,2023-06-19,9058.34,3068.41,0
12252,2170,current,2021-08-05,4116.38,3278.39,0
12253,2210,current,2021-01-27,16876.66,1053.21,0
12254,321,current,2021-03-31,6039.35,2100.33,0
12255,752,savings,2024-10-21,6722.06,62.55,0
12256,1801,credit,2023-02-24,5470.26,4933.0,0
12257,978,savings,2024-12-12,11964.82,2705.72,0
12258,1790,savings,2020-01-12,8850.78,2424.11,0
12259,1138,credit,2022-04-16,1194.62,3846.74,0
12260,1129,savings,2022-04-14,6342.12,3456.65,0
12261,68,current,2022-01-02,10345.97,3788.54,0
12262,1521,savings,2021-12-15,1782.91,4256.45,0
12263,2160,current,2020-05-24,10277.13,3016.54,0
12264,2047,current,2020-02-28,8980.74,1360.83,0
12265,845,savings,2023-11-21,3034.56,1170.84,0
12266,1692,savings,2022-03-14,5341.43,1968.12,0
12267,499,current,2020-10-23,2331.28,8794.81,0
12268,1584,credit,2021-09-26,4158.97,3348.65,0
12269,1023,current,2024-08-29,5280.93,4636.49,0
12270,2317,savings,2022-05-03,9500.46,2494.54,0
12271,1777,credit,2024-12-12,10718.17,2859.28,0
12272,184,current,2020-10-21,7318.38,1761.74,0
12273,2178,credit,2020-08-11,5121.27,4775.62,0
12274,1811,savings,2022-10-25,10075.49,2679.36,0
12275,539,savings,2023-05-31,6738.3,5099.1,0
12276,707,credit,2024-11-25,7858.72,396.18,0
12277,432,savings,2022-04-30,11054.67,5270.35,0
12278,776,current,2020-12-31,9695.42,1540.1,0
12279,2360,savings,2022-09-14,7823.86,1774.57,0
12280,2256,current,2021-07-14,8845.08,6111.04,0
12281,1378,current,2020-11-23,4100.03,6678.19,0
12282,906,current,2020-06-10,3705.6,3550.1,0
12283,915,current,2023-08-13,18932.94,6380.38,0
12284,2393,savings,2023-03-19,3556.97,2107.79,0
12285,499,credit,2020-10-31,11125.84,2415.93,0
12286,1894,credit,2022-10-16,5070.29,7724.75,1
12287,2489,current,2024-06-03,9456.52,550.65,1
12288,2139,current,2024-02-02,1079.1,4709.07,0
12289,1798,current,2022-04-08,2189.27,2977.12,0
12290,2250,current,2020-04-14,11532.51,3899.91,0
12291,545,current,2023-03-04,1623.52,3490.71,0
12292,2460,current,2022-07-31,4144.67,3846.48,0
12293,229,credit,2024-08-09,14723.75,2928.81,0
12294,35,current,2022-10-06,10726.39,3803.15,0
12295,499,savings,2023-09-08,4879.39,4670.55,0
12296,1523,credit,2022-08-22,3568.34,2519.67,0
12297,620,savings,2022-09-14,16112.2,2993.95,0
12298,1584,current,2021-08-02,3803.53,3704.38,0
12299,278,current,2022-01-04,7641.51,6415.87,0
12300,1743,credit,2021-06-24,13944.09,823.23,0
12301,575,current,2022-04-23,8512.36,1458.89,0
12302,1309,current,2024-10-02,13965.58,9780.72,0
12303,292,credit,2021-09-15,4741.16,4318.14,0
12304,2426,savings,2022-04-25,2815.78,4215.03,0
12305,945,savings,2024-09-22,9705.45,13058.65,1
12306,1512,current,2020-10-02,13011.48,4165.93,0
12307,1216,current,2021-04-06,8856.55,2289.99,1
12308,1489,savings,2022-06-19,3201.06,327.09,0
12309,1139,current,2022-01-17,23956.27,2873.65,1
12310,183,current,2021-09-14,2334.59,3392.25,0
12311,2074,current,2023-11-21,7119.6,5775.42,0
12312,1607,savings,2022-06-29,13905.31,5981.86,0
12313,635,current,2021-10-26,6666.63,4800.36,0
12314,211,credit,2022-05-24,9803.07,6579.42,0
12315,2218,current,2024-06-06,1515.22,3818.31,0
12316,832,current,2024-11-30,9555.45,855.25,0
12317,2271,credit,2021-03-19,3058.41,2718.96,0
12318,1915,credit,2020-03-14,7196.81,2735.09,0
12319,2400,savings,2020-02-27,2278.42,3578.8,1
12320,1650,credit,2022-03-23,10150.04,6735.59,0
12321,453,current,2023-02-21,8764.39,3188.32,0
12322,89,current,2020-04-03,7137.68,3244.39,0
12323,615,current,2022-07-16,11736.51,14140.49,0
12324,1099,current,2021-12-30,9342.88,1558.05,0
12325,1560,savings,2024-08-29,2215.96,4066.67,0
12326,2240,savings,2023-01-06,11529.61,2138.53,1
12327,353,current,2022-02-11,9437.13,4353.54,0
12328,1588,current,2022-12-06,3556.2,7273.65,0
12329,215,credit,2020-09-04,6467.45,5343.88,0
12330,1204,current,2022-05-16,4603.43,4011.45,0
12331,185,current,2021-08-24,20452.66,3286.24,0
12332,935,current,2020-11-26,2774.89,6584.78,0
12333,1516,current,2021-12-18,4765.48,5564.37,0
12334,1848,current,2023-03-12,6163.35,3316.28,0
12335,2012,current,2022-11-30,6981.6,13156.97,0
12336,1312,current,2024-10-25,4882.1,1908.11,0
12337,648,current,2021-05-15,6854.98,12516.5,0
12338,2283,current,2023-06-30,8874.72,6756.39,1
12339,2334,current,2022-10-01,3829.66,1189.53,0
12340,2419,current,2024-05-13,4887.65,2066.53,0
12341,1980,current,2024-07-15,17772.08,4034.19,0
12342,1945,credit,2023-07-15,11694.62,939.81,1
12343,194,savings,2022-02-12,11520.03,5662.4,0
12344,1432,current,2022-08-31,2129.18,3205.13,1
12345,1019,current,2023-04-04,19535.16,5829.76,0
12346,648,savings,2024-01-10,6004.31,5336.41,0
12347,171,current,2021-02-21,12339.37,2830.61,0
12348,534,savings,2024-05-12,7243.49,2108.14,0
12349,2288,credit,2024-01-02,1480.39,470.09,0
12350,2272,current,2020-06-09,5061.86,12878.96,0
12351,1858,current,2021-05-07,11803.71,5098.86,0
12352,254,current,2021-03-06,12016.9,1323.49,0
12353,1717,current,2022-11-24,7442.07,3197.6,0
12354,317,current,2021-01-15,2695.75,6540.41,0
12355,1707,savings,2021-07-01,12558.34,3524.21,0
12356,85,current,2020-12-11,3825.42,1048.34,0
12357,713,savings,2020-05-03,7201.11,5539.81,0
12358,307,savings,2022-04-18,9227.94,1055.92,1
12359,2334,current,2021-08-06,9805.56,6072.51,0
12360,1422,credit,2022-07-09,9018.82,4443.6,0
12361,2307,savings,2021-01-21,3392.62,3276.5,0
12362,51,current,2021-06-06,4738.92,3175.33,0
12363,1849,credit,2024-06-17,3320.01,2726.5,0
12364,1200,savings,2024-01-09,10298.35,5086.5,0
12365,1173,current,2021-04-30,9412.67,1267.12,0
12366,2184,current,2020-10-22,3749.05,2229.51,0
12367,118,current,2024-11-13,11277.97,8264.14,0
12368,2361,savings,2023-05-27,11237.5,11987.48,0
12369,71,credit,2022-06-17,13640.75,2967.03,0
12370,907,current,2023-06-30,9202.84,3723.11,0
12371,346,current,2021-02-07,9583.66,1463.26,0
12372,1308,current,2022-02-20,4987.15,1874.82,0
12373,1490,savings,2021-12-15,5854.36,500.75,0
12374,1606,current,2023-08-08,12834.41,838.58,1
12375,1996,current,2020-11-30,4262.15,2471.36,0
12376,1878,current,2022-06-11,3509.24,6250.69,0
12377,2372,savings,2024-03-01,9646.25,3283.32,0
12378,1125,current,2020-12-24,1263.53,8010.31,0
12379,439,current,2020-08-06,4083.21,2244.02,0
12380,390,current,2024-02-07,13966.79,7060.87,0
12381,689,current,2024-05-13,15704.96,14416.8,0
12382,1508,current,2022-02-24,12037.63,4361.51,0
12383,136,current,2020-03-24,6987.24,467.34,0
12384,2388,savings,2022-09-13,3526.77,454.75,0
12385,2473,current,2021-06-30,2221.35,888.28,0
12386,413,current,2022-12-08,5252.62,1786.03,0
12387,1953,current,2020-09-12,2254.64,5970.16,0
12388,1491,current,2024-01-09,19053.24,2405.44,0
12389,1202,current,2023-06-04,5065.0,7052.14,0
12390,1837,current,2023-03-23,5503.78,2066.53,0
12391,1439,current,2022-07-23,10830.69,14088.49,1
12392,810,current,2021-02-05,1934.98,8305.15,0
12393,1406,credit,2024-09-10,5609.42,2272.47,0
12394,340,current,2021-04-30,6605.87,1606.31,0
12395,636,current,2021-10-30,2308.8,8374.83,1
12396,2433,credit,2024-08-17,3339.92,1289.88,0
12397,464,current,2020-03-15,4322.56,2137.02,0
12398,1496,savings,2020-08-16,12324.5,1270.56,0
12399,743,current,2023-10-22,15412.62,3930.49,0
12400,1162,savings,2021-11-02,8874.2,7374.18,0
12401,618,credit,2022-11-23,6276.41,2340.01,0
12402,1422,current,2022-11-25,13991.49,6387.34,0
12403,1394,credit,2024-02-19,11319.58,4130.56,0
12404,1545,current,2023-02-06,22565.89,1235.71,0
12405,771,savings,2022-02-16,1656.91,2195.77,0
12406,1448,current,2022-09-29,6758.31,841.33,0
12407,1823,current,2023-09-09,4494.61,1181.37,0
12408,1800,current,2021-11-22,1915.57,10002.07,0
12409,1420,credit,2020-11-08,6806.38,3650.52,1
12410,748,savings,2022-06-06,21188.22,3244.43,0
12411,1331,credit,2024-12-29,2904.58,3585.57,0
12412,1343,current,2020-07-23,27617.25,1569.84,0
12413,2379,current,2020-11-12,11486.9,2424.07,0
12414,943,current,2024-12-21,14335.69,4332.98,0
12415,807,current,2024-02-23,14271.2,643.1,0
12416,1875,current,2020-08-01,8906.38,349.01,0
12417,1589,credit,2021-01-22,5024.15,2031.95,0
12418,1068,credit,2023-06-14,2242.22,1771.12,0
12419,1,current,2023-11-29,2937.28,7694.85,0
12420,1763,current,2023-09-01,9669.75,1565.98,0
12421,1843,savings,2024-04-20,5172.79,4406.8,0
12422,2326,savings,2022-07-13,3218.43,1765.71,0
12423,1257,savings,2024-05-18,7958.07,4220.21,0
12424,1288,current,2022-12-23,8567.59,3700.24,0
12425,521,current,2022-05-18,10861.84,8998.11,0
12426,1150,current,2023-03-07,3754.76,1439.63,0
12427,4,credit,2022-02-21,6260.18,1445.2,0
12428,1252,savings,2023-01-11,3836.48,15578.42,0
12429,1768,credit,2024-03-01,2561.5,7193.93,0
12430,1965,current,2024-10-14,12869.09,2167.72,0
12431,1657,current,2022-11-23,12328.2,1514.04,0
12432,2014,current,2020-01-11,1712.07,1335.53,0
12433,1664,credit,2023-02-07,7029.57,6982.4,0
12434,1950,current,2021-04-04,14041.76,1880.49,0
12435,1094,savings,2021-03-06,11102.29,1608.45,0
12436,1506,current,2024-05-27,3450.06,1571.8,0
12437,1599,current,2022-03-25,15013.18,4892.42,0
12438,1432,current,2023-12-13,14052.14,2688.63,0
12439,1429,current,2021-11-05,8378.38,7140.33,0
12440,1955,savings,2023-01-12,5639.37,11411.67,0
12441,598,credit,2023-04-29,3411.91,3705.1,0
12442,793,savings,2024-06-18,6771.6,3994.86,0
12443,1297,current,2020-12-24,16355.97,2572.79,0
12444,1614,savings,2022-10-21,3513.51,3587.86,1
12445,1287,current,2022-01-10,17253.05,496.46,0
12446,499,savings,2022-04-26,10764.77,4270.39,0
12447,2060,savings,2024-03-28,6767.91,6107.03,1
12448,1365,current,2020-09-04,14129.55,1253.84,0
12449,1084,current,2022-09-24,6632.46,10148.57,0
12450,2196,current,2021-12-08,5946.57,2066.82,0
12451,1091,current,2024-06-23,12520.71,8401.58,0
12452,404,credit,2021-01-29,385.88,5206.85,0
12453,2462,savings,2021-02-28,6962.78,1122.41,0
12454,957,current,2020-06-14,6645.8,6868.04,0
12455,2237,current,2022-03-13,4416.67,3268.0,0
12456,1293,savings,2020-01-20,5862.16,4577.87,0
12457,606,current,2022-07-02,18537.28,2624.79,0
12458,942,current,2021-02-12,762.48,2947.03,0
12459,2276,savings,2022-01-01,3433.38,655.02,0
12460,2362,current,2023-01-09,3933.07,4830.68,0
12461,345,current,2023-06-03,6289.7,3208.14,0
12462,2468,current,2020-04-21,5601.24,4019.73,0
12463,2134,current,2020-09-28,7702.31,4668.43,0
12464,1620,credit,2021-08-02,1160.74,4424.54,0
12465,459,savings,2022-08-05,7623.61,4972.77,0
12466,1467,credit,2024-05-31,18449.34,638.34,0
12467,1065,credit,2020-09-10,6957.68,2679.44,0
12468,312,current,2020-05-03,5739.97,1101.12,0
12469,2460,current,2023-02-22,6402.48,209.21,0
12470,1509,savings,2024-11-21,5216.14,4517.79,0
12471,243,current,2024-02-24,10759.76,11268.26,0
12472,855,credit,2022-10-28,8446.68,257.26,0
12473,2100,current,2020-02-06,8070.36,4853.39,0
12474,1106,current,2022-11-17,14128.02,2450.69,0
12475,1237,savings,2022-04-13,10831.75,2961.5,0
12476,357,credit,2022-03-26,763.7,4740.17,0
12477,278,savings,2022-06-18,5136.26,4275.21,0
12478,2445,current,2022-10-21,2451.91,2623.03,0
12479,2382,current,2023-08-07,3832.66,2072.51,0
12480,239,current,2020-12-16,4475.42,4310.03,0
12481,1374,savings,2020-05-16,3735.47,362.34,0
12482,1703,current,2020-04-03,11139.12,4708.52,0
12483,2202,savings,2022-01-10,10013.16,2459.46,0
12484,1400,current,2022-07-15,5120.46,7869.26,0
12485,2173,current,2023-12-04,9774.28,3159.8,0
12486,303,credit,2022-03-02,8980.49,7604.37,0
12487,37,current,2022-08-29,7342.64,1387.96,0
12488,1163,savings,2024-11-17,6135.36,1285.06,0
12489,663,current,2023-09-30,11866.84,1719.34,0
12490,1888,credit,2023-06-14,6640.31,8811.95,0
12491,843,current,2021-10-26,7912.95,3063.57,0
12492,1018,current,2020-10-04,7562.79,2004.01,0
12493,1338,credit,2024-08-06,4597.02,4252.98,0
12494,2404,savings,2022-10-07,4416.29,1804.03,0
12495,180,current,2020-05-21,5857.27,4217.04,0
12496,1382,current,2022-05-30,11015.31,3048.44,0
12497,973,current,2020-06-15,6279.1,1942.62,0
12498,91,credit,2024-11-25,1420.12,3181.65,0
12499,2037,savings,2022-08-22,8422.5,3185.56,0
12500,2285,credit,2023-12-03,4746.61,5718.06,0
12501,433,credit,2022-05-09,3705.6,1051.9,0
12502,1900,current,2020-02-06,10368.9,2212.7,0
12503,1754,savings,2023-03-11,10322.99,3757.96,0
12504,1764,savings,2023-04-06,7384.05,1636.59,0
12505,1151,savings,2021-02-22,5573.36,2772.77,0
12506,801,savings,2023-07-31,4887.39,1911.67,1
12507,177,current,2021-02-16,2477.15,2378.8,0
12508,88,credit,2023-06-16,776.69,1295.3,0
12509,444,savings,2023-09-29,5132.77,11292.69,0
12510,1320,credit,2020-09-07,5212.13,385.9,0
12511,353,current,2021-06-16,3515.15,1902.33,0
12512,1717,current,2020-10-25,14089.32,3144.58,0
12513,1550,savings,2023-08-20,4626.17,3120.91,0
12514,862,savings,2021-03-05,7325.75,7047.49,0
12515,219,current,2023-03-15,8330.43,1040.79,0
12516,1294,current,2022-02-01,9075.28,679.56,0
12517,2058,savings,2020-06-01,4215.27,2129.43,0
12518,985,credit,2024-05-29,5469.84,3147.56,0
12519,2017,current,2023-07-21,6853.46,2509.77,0
12520,716,current,2021-04-22,4233.88,6061.3,0
12521,201,current,2024-05-24,13275.37,1173.66,0
12522,1625,current,2023-07-17,23414.21,1965.26,0
12523,2221,current,2024-01-30,8179.47,4662.0,0
12524,2210,current,2020-11-21,8128.02,3187.77,0
12525,2398,savings,2020-01-17,12697.08,7146.4,1
12526,270,current,2020-04-22,11056.91,3193.7,0
12527,109,current,2022-09-11,6659.79,1027.79,1
12528,1424,credit,2023-12-06,17718.68,6564.19,0
12529,2376,current,2024-07-24,4383.13,6073.06,0
12530,2495,savings,2024-10-19,10432.87,4213.19,0
12531,699,current,2022-12-28,5438.25,12619.39,0
12532,938,savings,2023-02-26,8800.94,3305.41,0
12533,1662,savings,2021-06-13,5068.66,3495.28,0
12534,2285,current,2020-01-03,17370.47,5969.2,0
12535,438,savings,2020-12-21,13082.13,3889.9,0
12536,2440,savings,2020-04-11,8515.52,3466.43,0
12537,2044,current,2023-06-04,11170.05,663.17,0
12538,171,savings,2022-07-07,3528.44,917.36,0
12539,2105,current,2023-11-08,2140.26,914.64,1
12540,1605,current,2020-09-27,4266.01,2417.13,0
12541,2446,credit,2024-07-23,17072.66,7377.45,1
12542,524,current,2023-08-06,5055.42,9891.14,0
12543,2482,current,2024-07-10,11616.76,8035.48,0
12544,119,current,2023-03-29,5780.05,8268.71,0
12545,190,credit,2021-09-11,6025.49,1482.54,0
12546,1120,current,2023-02-16,5105.93,3185.8,0
12547,1645,current,2023-01-07,4867.61,1314.48,0
12548,418,savings,2020-11-26,11101.54,4092.71,0
12549,683,savings,2020-07-04,4921.73,2436.13,0
12550,975,current,2023-04-01,4827.14,687.67,0
12551,314,credit,2020-06-21,6711.41,4474.4,0
12552,440,current,2020-07-02,5478.16,1763.32,0
12553,372,savings,2020-05-10,3752.29,2942.6,0
12554,2386,savings,2023-02-09,10347.65,2088.52,0
12555,2342,current,2024-08-19,7742.25,4902.6,0
12556,1572,credit,2022-06-26,4702.86,3562.49,0
12557,1710,current,2020-10-05,3760.52,3155.84,0
12558,343,current,2022-07-24,12853.62,7852.78,0
12559,127,current,2022-05-30,2692.78,2204.36,0
12560,943,current,2022-12-18,9512.44,4284.09,0
12561,2461,credit,2022-03-01,1372.28,2268.38,0
12562,1195,current,2022-08-29,7157.49,14300.09,0
12563,2020,credit,2021-08-15,7290.51,6732.95,0
12564,925,current,2024-07-11,2324.9,9523.23,0
12565,773,credit,2022-09-08,2482.02,3491.98,0
12566,2031,savings,2021-07-21,7455.89,6922.03,0
12567,1178,current,2020-01-06,2422.23,1204.29,1
12568,1830,current,2023-05-23,14529.49,1027.56,0
12569,1817,savings,2021-11-24,4745.45,2700.4,0
12570,1818,current,2021-03-30,16072.52,4010.84,0
12571,1691,current,2022-05-24,13990.16,7415.73,1
12572,2024,savings,2022-06-04,6188.86,3289.42,0
12573,1158,credit,2024-01-06,7616.5,2674.85,0
12574,758,savings,2022-09-17,12383.36,5582.46,0
12575,1281,credit,2023-07-03,3052.69,9181.0,1
12576,812,current,2023-03-26,5049.43,5843.94,0
12577,109,savings,2024-03-30,15828.76,4501.63,0
12578,905,current,2020-01-12,11510.07,6883.71,0
12579,1252,savings,2021-11-17,5680.29,6529.1,0
12580,1301,savings,2023-07-29,7659.82,5861.89,0
12581,851,current,2020-09-14,4172.03,6636.0,0
12582,1814,credit,2022-03-17,5353.4,4099.31,0
12583,713,current,2022-01-01,9418.15,10421.19,0
12584,1619,savings,2024-01-10,5366.03,1050.54,0
12585,675,current,2024-10-23,10370.57,5055.65,1
12586,2467,current,2020-07-13,2423.86,1878.52,0
12587,1623,current,2021-01-26,9350.47,3810.62,0
