device_id,first_seen,last_seen,num_linked_accounts,risk_score_external
202336,2024-06-15,2025-06-02,1,0.0875
202337,2024-10-10,2025-09-26,2,0.14
202338,2024-03-26,2025-07-01,1,0.0085
202339,2024-02-11,2025-09-17,1,0.0226
202340,2024-05-31,2025-07-11,1,0.0572
202341,2024-11-22,2025-10-13,3,0.062
202342,2024-04-27,2025-09-10,3,0.2821
202343,2024-05-20,2025-09-24,1,0.0893
202344,2024-02-16,2025-11-25,1,0.5719
202345,2024-09-22,2025-08-19,1,0.1303
202346,2024-05-03,2025-10-15,2,0.0251
202347,2024-03-02,2025-10-25,1,0.104
202348,2024-02-07,2025-07-29,1,0.1774
202349,2024-04-24,2025-07-26,1,0.3384
202350,2024-03-15,2025-10-06,3,0.1695
202351,2024-06-29,2025-11-15,2,0.0882
202352,2024-06-04,2025-06-03,1,0.1196
202353,2024-06-30,2025-06-21,1,0.1036
202354,2024-05-13,2025-07-01,2,0.0475
202355,2024-02-05,2025-09-23,1,0.0239
202356,2024-10-10,2025-08-15,1,0.0056
202357,2024-07-19,2025-08-30,3,0.0466
202358,2024-03-08,2025-07-28,1,0.115
202359,2024-01-28,2025-08-16,3,0.0648
202360,2024-12-08,2025-10-18,1,0.1153
202361,2024-12-03,2025-08-17,1,0.0691
202362,2024-03-09,2025-08-10,3,0.053
202363,2024-06-02,2025-06-08,2,0.2755
202364,2024-07-31,2025-08-08,3,0.0183
202365,2024-06-09,2025-10-14,2,0.1824
202366,2024-11-01,2025-06-25,1,0.3768
202367,2024-07-29,2025-08-03,1,0.0929
202368,2024-04-06,2025-07-22,2,0.3108
202369,2024-10-12,2025-08-25,3,0.2655
202370,2024-11-15,2025-10-26,2,0.1132
202371,2024-01-26,2025-10-31,1,0.1357
202372,2024-11-06,2025-08-09,1,0.2995
202373,2024-09-13,2025-09-12,1,0.0307
202374,2024-12-01,2025-10-26,1,0.1065
202375,2024-11-28,2025-11-01,1,0.2838
202376,2024-01-19,2025-09-17,4,0.1655
202377,2024-06-09,2025-06-25,1,0.0304
202378,2024-01-27,2025-08-07,1,0.2085
202379,2024-01-05,2025-07-21,1,0.2359
202380,2024-11-30,2025-10-01,1,0.1383
202381,2024-03-31,2025-07-12,1,0.0205
202382,2024-01-23,2025-06-07,3,0.0028
202383,2024-12-09,2025-11-07,1,0.0245
202384,2024-05-28,2025-06-20,2,0.0619
202385,2024-02-13,2025-10-19,2,0.1941
202386,2024-04-03,2025-11-19,1,0.2248
202387,2024-01-05,2025-10-29,1,0.0187
202388,2024-09-04,2025-08-27,1,0.8272
202389,2024-12-07,2025-09-11,1,0.0505
202390,2024-05-22,2025-10-08,1,0.0168
202391,2024-11-11,2025-07-10,1,0.215
202392,2024-05-05,2025-08-16,1,0.0544
202393,2024-06-17,2025-08-07,1,0.2204
202394,2024-03-19,2025-07-20,1,0.1683
202395,2024-01-02,2025-09-08,4,0.0284
202396,2024-02-29,2025-08-15,1,0.1182
202397,2024-08-01,2025-06-04,2,0.1159
202398,2024-02-06,2025-06-17,1,0.128
202399,2024-10-25,2025-09-24,1,0.1068
202400,2024-11-30,2025-09-08,1,0.2107
202401,2024-04-14,2025-11-01,1,0.2411
202402,2024-04-08,2025-06-14,1,0.2659
202403,2024-03-04,2025-07-29,1,0.2525
202404,2024-05-29,2025-08-09,1,0.229
202405,2024-11-26,2025-10-01,1,0.1048
202406,2024-05-22,2025-08-18,1,0.0301
202407,2024-10-07,2025-08-27,1,0.5437
202408,2024-04-27,2025-11-13,2,0.1245
202409,2024-06-12,2025-06-01,1,0.0519
202410,2024-06-29,2025-11-08,1,0.0703
202411,2024-11-26,2025-07-22,1,0.0411
202412,2024-07-01,2025-06-08,1,0.1261
202413,2024-08-09,2025-09-04,1,0.1022
202414,2024-11-07,2025-07-09,1,0.2594
202415,2024-12-10,2025-10-09,3,0.3826
202416,2024-11-22,2025-10-15,3,0.2415
202417,2024-02-07,2025-08-12,1,0.3717
202418,2024-02-10,2025-10-19,1,0.2376
202419,2024-06-08,2025-07-04,1,0.1437
202420,2024-05-08,2025-07-31,1,0.0619
202421,2024-09-04,2025-06-11,4,0.1742
202422,2024-06-06,2025-09-24,1,0.2184
202423,2024-05-28,2025-10-07,1,0.2752
202424,2024-02-02,2025-10-16,1,0.0192
202425,2024-05-07,2025-08-05,2,0.082
202426,2024-07-27,2025-10-29,1,0.1364
202427,2024-09-10,2025-09-25,1,0.2107
202428,2024-03-02,2025-09-12,1,0.0491
202429,2024-08-09,2025-07-10,1,0.4117
202430,2024-07-28,2025-10-30,1,0.1771
202431,2024-04-13,2025-10-14,3,0.3256
202432,2024-11-20,2025-11-05,1,0.4497
202433,2024-06-11,2025-08-01,1,0.512
202434,2024-04-06,2025-09-08,1,0.4047
202435,2024-09-15,2025-06-10,1,0.0895
202436,2024-03-09,2025-09-16,2,0.2958
202437,2024-08-16,2025-08-31,1,0.3611
202438,2024-09-05,2025-10-26,1,0.3221
202439,2024-06-14,2025-10-10,1,0.1498
202440,2024-03-15,2025-11-26,1,0.11
202441,2024-04-04,2025-11-15,1,0.1833
202442,2024-03-21,2025-07-01,2,0.1672
202443,2024-02-11,2025-11-22,3,0.8134
202444,2024-12-30,2025-06-06,1,0.0631
202445,2024-11-02,2025-08-22,1,0.1734
202446,2024-07-09,2025-11-15,1,0.1286
202447,2024-10-26,2025-09-19,2,0.1734
202448,2024-08-27,2025-11-26,1,0.0842
202449,2024-08-11,2025-09-09,3,0.2327
202450,2024-09-18,2025-10-01,2,0.0345
202451,2024-07-27,2025-09-05,1,0.2642
202452,2024-07-23,2025-11-14,1,0.0911
202453,2024-02-19,2025-06-21,1,0.3995
202454,2024-08-10,2025-08-10,2,0.0489
202455,2024-06-12,2025-09-29,1,0.0988
202456,2024-03-30,2025-08-28,3,0.1542
202457,2024-06-25,2025-11-21,2,0.5707
202458,2024-10-31,2025-09-13,2,0.2246
202459,2024-06-17,2025-06-23,1,0.4404
202460,2024-06-22,2025-09-19,1,0.2946
202461,2024-03-29,2025-07-27,3,0.1871
202462,2024-10-21,2025-08-24,1,0.0744
202463,2024-02-15,2025-06-14,5,0.1368
202464,2024-11-01,2025-11-04,1,0.214
202465,2024-12-05,2025-08-12,1,0.1663
202466,2024-03-05,2025-10-24,1,0.1794
202467,2024-07-22,2025-08-26,1,0.3187
202468,2024-08-01,2025-11-18,1,0.152
202469,2024-11-10,2025-08-04,3,0.0828
202470,2024-04-29,2025-06-20,1,0.0951
202471,2024-09-02,2025-08-25,1,0.2236
202472,2024-02-06,2025-06-07,1,0.0132
202473,2024-10-26,2025-10-23,2,0.2884
202474,2024-10-03,2025-11-13,2,0.1783
202475,2024-03-19,2025-07-09,1,0.1732
202476,2024-02-15,2025-06-10,1,0.2949
202477,2024-02-08,2025-10-15,1,0.0519
202478,2024-10-29,2025-10-03,4,0.0718
202479,2024-08-12,2025-10-21,3,0.2434
202480,2024-05-15,2025-09-11,1,0.079
202481,2024-07-19,2025-09-13,1,0.0272
202482,2024-07-22,2025-07-19,3,0.0203
202483,2024-02-05,2025-07-27,1,0.3187
202484,2024-06-09,2025-09-22,1,0.0564
202485,2024-08-11,2025-11-16,1,0.1911
202486,2024-08-09,2025-07-26,1,0.1298
202487,2024-03-07,2025-08-05,1,0.1382
202488,2024-12-04,2025-09-15,1,0.1256
202489,2024-02-09,2025-06-09,2,0.1008
202490,2024-11-10,2025-09-26,1,0.2285
202491,2024-12-25,2025-06-25,1,0.1745
202492,2024-10-01,2025-10-01,1,0.467
202493,2024-07-21,2025-11-08,2,0.0981
202494,2024-03-11,2025-11-12,1,0.4766
202495,2024-04-30,2025-06-27,1,0.0436
202496,2024-07-19,2025-09-16,5,0.1733
202497,2024-02-05,2025-08-20,1,0.2593
202498,2024-09-15,2025-08-28,1,0.137
202499,2024-11-30,2025-10-03,1,0.1166
