transaction_id,account_id,timestamp,amount,merchant_category,merchant_risk,counterparty_account_id,channel,channel_risk,device_id,device_risk,geo_hash,geo_distance_score,device_seen_before,geo_seen_before,failed_logins_24h,new_payee_recent,shared_counterparty_risk,num_linked_accounts,label_fraud,label_ato
176,10021,2025-03-23 07:15:46,384.17,electronics,0.4,10621,card_present,0.1,200946,0.1059,DUD,0.0756,1,1,0,0,0.1485,1,0,0
177,10021,2025-03-28 11:20:41,216.92,grocery,0.1,12045,bank_transfer,0.55,200575,0.1691,AKL,0.8579,1,1,1,0,0.2505,2,0,0
178,10022,2025-01-03 21:17:33,470.91,retail,0.2,12868,card_present,0.1,201445,0.0285,SYD,0.0599,1,1,1,0,0.0796,1,0,0
179,10022,2025-01-05 05:45:15,537.34,retail,0.2,11383,ecommerce,0.45,200747,0.2009,CHC,0.7423,1,1,1,1,0.0395,1,0,0
180,10022,2025-01-05 21:16:54,355.13,grocery,0.1,12925,card_present,0.1,201584,0.179,CHC,0.7915,1,1,0,0,0.5404,1,0,0
181,10022,2025-01-05 21:42:56,386.31,cash_transfer,0.75,12616,ecommerce,0.45,202258,0.2528,AKL,0.7374,0,0,0,0,0.1022,1,0,0
182,10022,2025-01-08 23:35:26,362.99,electronics,0.4,12154,ecommerce,0.45,202164,0.0486,AKL,0.6412,0,1,0,1,0.1637,1,0,0
183,10022,2025-01-23 18:25:38,135.99,grocery,0.1,10356,mobile_app,0.25,202037,0.1292,WLG,0.8841,1,1,0,0,0.0282,1,0,0
184,10022,2025-02-01 01:21:59,122.14,grocery,0.1,10757,mobile_app,0.25,201496,0.0913,MEL,0.9052,1,1,0,0,0.1289,1,0,0
185,10022,2025-02-18 19:18:21,237.69,retail,0.2,12445,mobile_app,0.25,201321,0.4209,AKL,0.2597,1,1,0,0,0.0855,1,0,0
186,10022,2025-02-19 19:15:33,191.07,grocery,0.1,13064,card_present,0.1,200279,0.0811,AKL,0.3673,1,1,0,0,0.0899,3,0,0
187,10022,2025-03-06 07:12:22,512.69,electronics,0.4,13137,card_present,0.1,201831,0.0324,CHC,0.4882,1,1,0,0,0.1946,1,0,0
188,10022,2025-03-12 06:59:43,223.41,grocery,0.1,10228,ecommerce,0.45,202318,0.0289,AKL,0.8043,0,1,0,0,0.0219,1,0,0
189,10022,2025-03-24 10:24:30,478.11,electronics,0.4,11293,ecommerce,0.45,200109,0.1587,WLG,0.1676,1,1,0,1,0.0229,1,0,0
190,10022,2025-03-25 18:05:15,292.69,retail,0.2,10470,bank_transfer,0.55,201712,0.1658,SYD,0.2993,1,1,0,0,0.0855,4,0,0
191,10022,2025-03-31 21:22:01,224.78,retail,0.2,12299,mobile_app,0.25,201958,0.0952,SYD,0.213,1,1,0,0,0.0062,2,0,0
192,10023,2025-01-30 14:21:45,88.01,grocery,0.1,12544,mobile_app,0.25,200487,0.2037,SYD,0.8031,1,1,0,0,0.2405,3,0,0
193,10023,2025-02-10 05:17:18,258.61,retail,0.2,11748,mobile_app,0.25,200639,0.2045,AKL,0.9818,1,1,0,0,0.0554,2,0,0
194,10023,2025-02-14 11:46:54,636.58,electronics,0.4,10752,card_present,0.1,202467,0.3187,CHC,0.8678,1,1,0,0,0.0956,1,0,0
195,10023,2025-03-01 23:18:35,624.65,crypto,0.8,11407,bank_transfer,0.55,202206,0.0671,CHC,0.4357,1,1,0,0,0.1513,1,0,0
196,10023,2025-03-09 07:46:30,320.17,retail,0.2,12817,card_present,0.1,201507,0.0009,MEL,0.7882,1,0,0,0,0.026,3,0,0
197,10023,2025-03-20 14:04:28,79.94,grocery,0.1,10866,mobile_app,0.25,200272,0.127,MEL,0.7355,1,1,0,0,0.1008,1,0,0
198,10024,2025-02-03 22:28:59,1046.04,crypto,0.8,10347,card_present,0.1,201252,0.0505,SYD,0.8091,1,0,1,1,0.1589,2,0,0
199,10024,2025-02-04 22:45:14,676.35,electronics,0.4,11349,card_present,0.1,201174,0.0968,SYD,0.2669,1,1,0,0,0.0526,1,0,0
200,10024,2025-02-12 18:30:04,404.28,retail,0.2,10101,ecommerce,0.45,202051,0.3484,AKL,0.1759,0,1,0,0,0.4082,3,0,0
201,10024,2025-02-22 03:12:50,343.43,retail,0.2,10217,ecommerce,0.45,200107,0.3112,AKL,0.1083,1,1,0,0,0.0702,1,0,0
202,10024,2025-02-25 22:52:19,432.74,retail,0.2,11549,bank_transfer,0.55,200685,0.0935,DUD,0.0999,1,1,0,0,0.0658,1,0,0
203,10025,2025-01-04 09:24:04,402.98,grocery,0.1,10223,bank_transfer,0.55,202097,0.2302,AKL,0.6372,0,1,1,0,0.1691,2,0,0
204,10025,2025-01-20 23:58:45,176.88,grocery,0.1,10336,ecommerce,0.45,202150,0.1411,CHC,0.2415,1,1,0,0,0.0539,1,0,0
205,10025,2025-01-26 18:04:28,368.15,grocery,0.1,12921,ecommerce,0.45,202074,0.3724,MEL,0.6157,1,1,1,1,0.0123,1,0,0
206,10025,2025-02-19 19:07:13,502.68,cash_transfer,0.75,10911,ecommerce,0.45,200371,0.1932,WLG,0.4548,1,1,0,0,0.5074,1,0,0
207,10025,2025-03-09 17:13:27,467.15,retail,0.2,12230,card_present,0.1,201763,0.0858,AKL,0.7767,1,1,0,0,0.2278,1,0,0
208,10025,2025-03-11 14:49:55,149.59,grocery,0.1,12441,ecommerce,0.45,200812,0.2524,AKL,0.5112,1,1,0,0,0.1509,1,0,0
209,10025,2025-03-31 06:03:10,202.24,retail,0.2,12302,bank_transfer,0.55,201710,0.3117,WLG,0.7677,1,0,1,0,0.0973,4,0,0
210,10026,2025-01-12 19:35:32,504.11,electronics,0.4,12740,ecommerce,0.45,201365,0.1394,MEL,0.6012,1,1,0,0,0.1319,3,0,0
211,10026,2025-02-11 19:48:49,387.04,retail,0.2,12557,ecommerce,0.45,202466,0.1794,AKL,0.6224,1,1,0,0,0.2996,1,0,0
212,10026,2025-02-11 20:16:23,431.84,retail,0.2,12017,card_present,0.1,200280,0.3639,CHC,0.3284,1,0,0,0,0.131,1,0,0
213,10026,2025-02-12 11:42:47,278.02,electronics,0.4,10676,card_present,0.1,201378,0.1407,DUD,0.6807,1,1,0,0,0.1809,1,0,0
214,10026,2025-02-19 05:59:44,272.85,grocery,0.1,12023,bank_transfer,0.55,202425,0.082,AKL,0.8332,1,1,0,0,0.0054,2,0,0
215,10027,2025-01-20 07:42:46,214.93,grocery,0.1,10421,mobile_app,0.25,200769,0.1353,AKL,0.138,1,0,1,0,0.3599,1,0,0
216,10027,2025-02-03 15:36:06,263.45,retail,0.2,12245,ecommerce,0.45,201068,0.2186,WLG,0.491,1,1,0,0,0.1099,2,0,0
217,10027,2025-02-27 18:20:47,164.01,grocery,0.1,10722,mobile_app,0.25,202156,0.3337,WLG,0.5841,1,1,1,0,0.0745,1,0,0
218,10028,2025-01-24 23:54:38,260.31,retail,0.2,12574,mobile_app,0.25,201586,0.1751,AKL,0.9657,1,1,1,0,0.0098,2,0,0
219,10028,2025-01-26 06:31:42,199.3,electronics,0.4,10991,mobile_app,0.25,200123,0.2482,AKL,0.7305,1,1,0,0,0.2032,1,0,0
220,10028,2025-02-17 12:31:53,322.63,retail,0.2,13066,ecommerce,0.45,202015,0.3733,AKL,0.677,1,1,0,0,0.1057,2,0,0
221,10028,2025-02-18 20:10:03,982.02,cash_transfer,0.75,11831,card_present,0.1,202377,0.0304,WLG,0.7917,1,1,0,0,0.188,1,0,0
222,10028,2025-03-06 05:40:07,268.08,grocery,0.1,10402,mobile_app,0.25,202468,0.152,SYD,0.4125,1,1,0,0,0.0223,1,0,0
223,10028,2025-03-12 11:16:30,348.98,grocery,0.1,12506,bank_transfer,0.55,201740,0.1336,DUD,0.5201,1,1,0,0,0.0485,2,0,0
224,10028,2025-03-27 04:48:08,141.36,grocery,0.1,10600,card_present,0.1,201681,0.1172,SYD,0.1507,1,1,0,0,0.1236,2,0,0
225,10029,2025-01-21 21:10:45,213.32,grocery,0.1,11497,card_present,0.1,200949,0.0978,WLG,0.9579,1,1,0,0,0.1473,2,0,0
226,10029,2025-01-28 08:50:24,265.8,retail,0.2,12509,ecommerce,0.45,201560,0.0333,AKL,0.5902,1,1,0,0,0.2179,1,0,0
227,10029,2025-01-30 12:12:56,365.13,retail,0.2,11910,card_present,0.1,201999,0.267,AKL,0.8875,0,0,0,1,0.1707,1,1,0
228,10029,2025-02-06 11:05:10,305.49,cash_transfer,0.75,12871,mobile_app,0.25,201051,0.2269,SYD,0.074,1,1,0,0,0.1083,4,0,0
229,10029,2025-02-08 09:38:29,230.65,retail,0.2,11712,ecommerce,0.45,201443,0.1067,AKL,0.7067,1,0,0,0,0.0254,1,0,0
230,10029,2025-02-12 04:38:26,179.2,grocery,0.1,10841,ecommerce,0.45,201250,0.1749,AKL,0.1273,0,1,0,0,0.211,1,0,0
231,10029,2025-02-24 02:08:01,411.83,electronics,0.4,10546,ecommerce,0.45,202440,0.11,MEL,0.8593,1,1,0,0,0.0364,1,0,0
232,10030,2025-01-23 21:29:00,184.84,retail,0.2,10476,ecommerce,0.45,200813,0.0304,SYD,0.9592,1,1,0,0,0.375,1,0,0
233,10030,2025-02-07 08:02:05,292.84,retail,0.2,11611,card_present,0.1,200689,0.0337,AKL,0.8428,1,1,0,0,0.2782,1,0,0
234,10030,2025-02-08 21:17:02,302.33,retail,0.2,10733,bank_transfer,0.55,201415,0.2569,CHC,0.1648,1,1,0,1,0.0026,1,0,0
235,10030,2025-02-20 07:43:00,168.73,grocery,0.1,11940,card_present,0.1,200619,0.0885,SYD,0.4498,1,1,1,0,0.0198,1,0,0
236,10030,2025-02-26 04:23:45,378.28,retail,0.2,12207,ecommerce,0.45,202174,0.2347,WLG,0.89,1,1,0,0,0.0599,1,0,0
237,10030,2025-03-08 23:58:46,271.98,grocery,0.1,10426,card_present,0.1,200563,0.5994,SYD,0.1604,1,1,1,0,0.1538,1,0,0
238,10030,2025-03-31 16:29:27,332.41,grocery,0.1,11494,bank_transfer,0.55,200310,0.1436,CHC,0.1686,1,1,0,0,0.0995,1,0,0
239,10031,2025-01-07 21:31:30,518.79,electronics,0.4,10705,bank_transfer,0.55,201777,0.0871,SYD,0.1194,1,1,1,0,0.0145,1,0,0
240,10031,2025-01-15 20:04:21,211.27,grocery,0.1,12573,card_present,0.1,200306,0.4171,WLG,0.9487,1,1,0,0,0.0477,1,0,0
241,10031,2025-03-09 09:06:24,114.4,grocery,0.1,12163,ecommerce,0.45,201885,0.4377,AKL,0.9365,1,1,0,0,0.0454,1,0,0
242,10031,2025-03-27 04:58:53,155.28,grocery,0.1,11462,ecommerce,0.45,201783,0.6532,AKL,0.0902,0,1,1,0,0.103,1,0,0
243,10031,2025-03-31 15:51:52,789.31,cash_transfer,0.75,10637,card_present,0.1,201347,0.194,AKL,0.2357,1,1,0,1,0.1811,1,1,0
244,10032,2025-01-06 09:04:01,207.28,grocery,0.1,10418,bank_transfer,0.55,201978,0.1408,CHC,0.8004,1,1,0,0,0.0556,1,0,0
245,10032,2025-01-09 05:57:55,256.22,grocery,0.1,12985,bank_transfer,0.55,201718,0.1771,SYD,0.4858,0,1,0,1,0.1023,1,0,0
246,10032,2025-01-15 10:55:34,425.54,retail,0.2,11875,ecommerce,0.45,200650,0.0397,WLG,0.0215,1,1,0,0,0.0601,1,0,0
247,10032,2025-01-20 04:09:40,1076.47,cash_transfer,0.75,11292,mobile_app,0.25,200371,0.1932,SYD,0.1259,1,1,0,0,0.1286,1,0,0
248,10032,2025-02-13 06:19:56,474.07,travel,0.35,10971,card_present,0.1,202031,0.1106,SYD,0.0197,1,0,0,0,0.1076,1,0,0
249,10032,2025-02-18 19:41:34,124.08,grocery,0.1,12839,mobile_app,0.25,200584,0.1072,AKL,0.7306,1,1,0,1,0.0498,1,0,0
250,10032,2025-03-02 17:36:50,169.03,grocery,0.1,10370,ecommerce,0.45,201221,0.1937,MEL,0.4162,1,1,1,0,0.0902,1,0,0
251,10032,2025-03-13 04:57:15,386.53,travel,0.35,11669,bank_transfer,0.55,201280,0.0508,CHC,0.3042,1,1,0,0,0.0958,1,0,0
252,10032,2025-03-13 12:33:01,358.38,retail,0.2,12369,mobile_app,0.25,200069,0.1852,WLG,0.3096,1,1,1,0,0.3561,1,0,0
253,10032,2025-03-15 00:49:40,317.22,retail,0.2,10966,mobile_app,0.25,201273,0.0088,CHC,0.1852,1,0,1,1,0.0455,2,0,0
254,10033,2025-01-05 14:42:55,171.78,retail,0.2,10958,mobile_app,0.25,200618,0.4751,SYD,0.5698,0,1,0,0,0.0822,2,0,0
255,10033,2025-01-11 19:42:13,540.66,electronics,0.4,10094,card_present,0.1,200020,0.2655,DUD,0.8398,1,1,0,0,0.2291,1,0,0
256,10033,2025-01-14 00:47:09,263.24,retail,0.2,12006,ecommerce,0.45,202013,0.2915,WLG,0.5042,1,1,0,0,0.0515,2,0,0
257,10033,2025-02-07 19:11:57,78.7,grocery,0.1,11212,mobile_app,0.25,201816,0.2237,AKL,0.6277,1,1,0,0,0.1092,3,0,0
258,10033,2025-03-04 08:41:08,283.09,electronics,0.4,13153,bank_transfer,0.55,200419,0.2614,AKL,0.7321,1,1,2,0,0.0364,1,0,0
259,10033,2025-03-08 07:06:27,404.22,grocery,0.1,12109,ecommerce,0.45,202193,0.1406,WLG,0.314,1,1,0,1,0.0868,1,0,0
260,10034,2025-01-08 18:35:42,173.63,travel,0.35,12919,ecommerce,0.45,201634,0.0121,DUD,0.7158,1,1,0,0,0.003,1,0,0
261,10034,2025-01-15 03:09:10,432.49,cash_transfer,0.75,10567,ecommerce,0.45,200253,0.1267,CHC,0.3545,1,1,0,0,0.2156,1,0,0
262,10034,2025-01-15 20:22:16,383.37,retail,0.2,11235,bank_transfer,0.55,202403,0.2525,MEL,0.2625,1,1,0,1,0.035,1,0,0
263,10034,2025-01-16 04:05:03,233.83,retail,0.2,10782,mobile_app,0.25,201469,0.0676,SYD,0.1562,1,1,1,0,0.4492,1,1,0
264,10034,2025-01-22 19:49:02,349.98,grocery,0.1,12893,mobile_app,0.25,200638,0.2891,WLG,0.3875,1,1,0,0,0.4703,1,0,0
265,10034,2025-02-01 17:06:35,332.95,retail,0.2,13177,mobile_app,0.25,201725,0.2414,MEL,0.4003,1,1,0,0,0.7012,1,0,0
266,10034,2025-02-08 04:37:35,265.72,electronics,0.4,13111,ecommerce,0.45,200039,0.1675,WLG,0.7589,1,0,0,0,0.1562,2,0,0
267,10034,2025-02-23 15:35:51,603.09,cash_transfer,0.75,10053,ecommerce,0.45,201097,0.2927,SYD,0.2552,1,1,0,0,0.3765,1,0,0
268,10034,2025-03-04 07:37:57,90.28,grocery,0.1,12855,card_present,0.1,201149,0.2873,AKL,0.7681,1,1,0,0,0.016,3,0,0
269,10035,2025-01-09 16:18:52,591.4,electronics,0.4,13170,ecommerce,0.45,200913,0.1994,AKL,0.4803,1,1,1,0,0.0222,1,0,0
270,10035,2025-01-20 06:33:24,422.78,electronics,0.4,12266,card_present,0.1,200211,0.1825,MEL,0.2383,0,1,0,0,0.3419,1,0,0
271,10035,2025-01-21 04:37:59,691.47,retail,0.2,11202,bank_transfer,0.55,200553,0.0971,AKL,0.453,1,1,1,0,0.3489,1,0,0
272,10035,2025-01-23 06:33:26,245.77,grocery,0.1,12859,card_present,0.1,200988,0.1638,AKL,0.5284,1,1,1,0,0.0841,1,0,0
273,10035,2025-01-23 09:42:23,451.88,retail,0.2,12098,mobile_app,0.25,201715,0.2864,AKL,0.6547,1,1,1,0,0.1938,1,0,0
274,10035,2025-02-13 17:14:47,754.55,cash_transfer,0.75,11114,ecommerce,0.45,202009,0.0939,SYD,0.4838,1,1,0,0,0.2257,2,0,0
275,10035,2025-02-25 04:43:23,782.94,cash_transfer,0.75,12871,ecommerce,0.45,201135,0.094,WLG,0.5404,1,1,0,0,0.1089,1,0,0
276,10035,2025-03-10 09:22:47,412.17,travel,0.35,11503,card_present,0.1,201450,0.0562,WLG,0.439,1,1,0,0,0.1222,1,0,0
277,10036,2025-01-12 06:47:12,515.81,electronics,0.4,10851,mobile_app,0.25,201397,0.0854,WLG,0.2779,1,1,0,0,0.0499,1,0,0
278,10036,2025-01-12 15:14:07,382.26,retail,0.2,10984,bank_transfer,0.55,200232,0.1542,AKL,0.7266,1,1,0,0,0.222,1,0,0
279,10036,2025-01-24 06:23:44,306.26,retail,0.2,12756,mobile_app,0.25,201433,0.0623,AKL,0.4939,1,0,0,0,0.2477,1,0,0
280,10036,2025-01-27 22:50:12,282.34,grocery,0.1,12396,mobile_app,0.25,202420,0.0619,WLG,0.7145,1,1,1,0,0.0983,1,0,0
281,10036,2025-02-03 10:09:30,835.19,cash_transfer,0.75,12168,card_present,0.1,200910,0.2493,AKL,0.6195,1,0,0,0,0.2637,1,0,0
282,10036,2025-02-11 13:09:13,270.89,retail,0.2,11905,ecommerce,0.45,200156,0.2991,CHC,0.8365,1,1,0,0,0.2611,1,0,0
283,10036,2025-03-14 14:57:43,331.53,retail,0.2,11657,bank_transfer,0.55,201814,0.2046,MEL,0.1091,1,1,1,0,0.2447,1,0,0
284,10036,2025-03-25 12:22:17,167.5,retail,0.2,12053,mobile_app,0.25,201700,0.0463,AKL,0.4914,1,1,1,0,0.1113,1,0,0
285,10037,2025-01-06 22:27:18,395.97,grocery,0.1,11436,mobile_app,0.25,200661,0.0157,WLG,0.0544,1,1,0,0,0.018,3,0,0
286,10037,2025-01-15 05:41:43,352.43,electronics,0.4,12963,bank_transfer,0.55,200031,0.2268,CHC,0.7777,1,1,0,1,0.0015,1,0,0
287,10037,2025-01-23 17:36:42,307.87,retail,0.2,12801,mobile_app,0.25,202350,0.1695,SYD,0.9051,1,1,0,0,0.1134,3,0,0
288,10037,2025-01-28 15:57:19,304.19,retail,0.2,10066,bank_transfer,0.55,200796,0.0029,MEL,0.5031,0,1,0,0,0.1235,2,0,0
289,10037,2025-02-01 19:34:11,148.14,retail,0.2,12026,ecommerce,0.45,200502,0.4579,AKL,0.4864,0,1,0,0,0.2259,1,0,0
290,10037,2025-02-08 09:16:27,480.94,retail,0.2,11149,ecommerce,0.45,200593,0.1097,CHC,0.3823,1,1,1,0,0.1252,3,0,0
291,10037,2025-02-20 11:05:55,326.18,travel,0.35,10097,ecommerce,0.45,201617,0.4221,WLG,0.329,1,1,0,1,0.3758,2,0,0
292,10037,2025-03-01 09:44:29,258.69,grocery,0.1,10780,mobile_app,0.25,201460,0.0615,SYD,0.8557,1,1,0,0,0.0271,1,0,0
293,10037,2025-03-05 05:07:35,279.56,grocery,0.1,10289,card_present,0.1,201077,0.2644,MEL,0.8382,1,1,0,0,0.0762,1,0,0
294,10037,2025-03-19 08:51:10,354.34,electronics,0.4,12521,bank_transfer,0.55,201944,0.1813,MEL,0.4547,1,1,1,0,0.0476,1,0,0
295,10037,2025-03-23 14:11:23,116.53,grocery,0.1,11900,card_present,0.1,201647,0.3232,AKL,0.2196,1,1,0,0,0.1428,2,0,0
296,10037,2025-03-27 23:55:15,294.56,retail,0.2,12748,mobile_app,0.25,200874,0.0924,SYD,0.6441,1,1,0,0,0.0754,1,0,0
297,10038,2025-01-10 17:52:55,950.03,cash_transfer,0.75,13148,ecommerce,0.45,200761,0.0626,AKL,0.7838,1,1,0,1,0.0766,3,1,0
298,10038,2025-02-17 19:44:32,163.64,grocery,0.1,12228,card_present,0.1,201054,0.3532,WLG,0.4995,1,1,0,0,0.0812,1,0,0
299,10038,2025-03-20 09:56:10,254.42,grocery,0.1,12908,mobile_app,0.25,200391,0.061,DUD,0.4671,1,1,1,0,0.0149,1,0,0
300,10038,2025-03-21 23:49:37,222.95,grocery,0.1,10579,mobile_app,0.25,200543,0.0212,AKL,0.9837,1,1,1,0,0.3341,2,0,0
301,10039,2025-01-10 19:03:35,561.56,electronics,0.4,11795,bank_transfer,0.55,200718,0.2167,AKL,0.1285,1,1,1,0,0.3141,1,0,0
302,10039,2025-01-26 19:41:37,354.85,grocery,0.1,12350,card_present,0.1,200552,0.0474,MEL,0.5941,1,0,0,0,0.0705,1,0,0
303,10039,2025-01-27 19:56:43,158.56,grocery,0.1,10271,ecommerce,0.45,201112,0.4482,AKL,0.8991,1,1,1,0,0.3183,2,0,0
304,10039,2025-02-07 06:54:14,977.92,cash_transfer,0.75,11509,ecommerce,0.45,201290,0.5665,AKL,0.6433,1,1,0,0,0.0305,1,0,0
305,10039,2025-02-08 00:08:26,440.15,crypto,0.8,10345,card_present,0.1,201921,0.4922,AKL,0.7635,1,1,0,0,0.0778,2,0,0
306,10039,2025-02-27 12:16:07,201.92,retail,0.2,12012,ecommerce,0.45,201844,0.0885,CHC,0.4418,1,1,0,0,0.1235,1,0,0
307,10039,2025-03-23 08:52:55,721.81,electronics,0.4,10178,bank_transfer,0.55,201339,0.0561,WLG,0.8583,1,1,0,0,0.086,1,0,0
308,10039,2025-03-24 12:09:31,353.6,grocery,0.1,11234,ecommerce,0.45,200669,0.0562,CHC,0.5672,1,1,1,0,0.1325,1,0,0
309,10040,2025-01-04 13:42:01,270.23,retail,0.2,12449,bank_transfer,0.55,201564,0.0508,AKL,0.1322,1,1,0,0,0.4686,1,0,0
310,10040,2025-01-24 18:39:27,373.8,grocery,0.1,10669,bank_transfer,0.55,200676,0.2799,CHC,0.2372,1,1,2,0,0.0612,1,1,0
311,10040,2025-02-10 18:40:18,348.0,electronics,0.4,12345,card_present,0.1,200216,0.054,MEL,0.2882,1,1,0,0,0.0481,1,0,0
312,10040,2025-02-11 05:51:00,523.87,retail,0.2,11857,card_present,0.1,201763,0.0858,CHC,0.7792,1,1,1,0,0.3519,1,0,0
313,10040,2025-02-20 06:36:08,323.68,grocery,0.1,11697,bank_transfer,0.55,200374,0.2331,WLG,0.2988,1,1,0,0,0.1104,1,0,0
314,10040,2025-03-14 12:44:00,314.23,retail,0.2,11555,mobile_app,0.25,201758,0.4383,WLG,0.6362,1,1,0,0,0.0426,1,0,0
315,10040,2025-03-22 02:14:53,390.75,travel,0.35,10264,mobile_app,0.25,201422,0.1918,MEL,0.6636,0,1,0,0,0.0892,4,0,0
316,10040,2025-03-22 08:56:28,326.74,retail,0.2,13066,card_present,0.1,201673,0.4024,DUD,0.3206,1,1,0,0,0.0766,1,0,0
317,10040,2025-03-23 01:31:17,393.11,electronics,0.4,13008,card_present,0.1,200909,0.1344,MEL,0.8254,1,1,0,0,0.1241,1,0,0
318,10041,2025-01-02 22:04:23,415.88,cash_transfer,0.75,12052,ecommerce,0.45,200922,0.1294,AKL,0.5856,1,1,0,0,0.5215,1,0,0
319,10041,2025-01-17 16:58:04,91.36,grocery,0.1,13076,ecommerce,0.45,201882,0.0712,WLG,0.4164,1,1,2,0,0.3045,3,0,0
320,10041,2025-01-19 12:54:58,338.65,grocery,0.1,12582,bank_transfer,0.55,201668,0.0617,WLG,0.6168,1,1,0,1,0.0455,1,0,0
321,10041,2025-02-02 22:32:57,397.89,retail,0.2,12639,mobile_app,0.25,202307,0.0396,AKL,0.3568,1,1,0,0,0.0304,1,0,0
322,10041,2025-02-19 09:14:06,137.76,grocery,0.1,11879,card_present,0.1,200772,0.0596,WLG,0.197,1,1,0,0,0.0896,1,0,0
323,10041,2025-02-21 13:04:09,195.81,retail,0.2,10103,mobile_app,0.25,201247,0.1413,AKL,0.3561,1,0,0,1,0.0625,2,0,0
324,10041,2025-02-27 00:38:02,76.54,retail,0.2,12493,bank_transfer,0.55,202380,0.1383,SYD,0.8589,1,1,0,0,0.0244,1,0,0
325,10041,2025-03-11 14:44:16,216.99,travel,0.35,12535,ecommerce,0.45,202429,0.4117,MEL,0.7038,1,1,0,0,0.1865,1,0,0
326,10041,2025-03-12 06:51:29,689.37,cash_transfer,0.75,13074,ecommerce,0.45,201356,0.306,SYD,0.9816,1,1,0,0,0.1471,2,0,0
327,10041,2025-03-16 07:52:15,426.85,electronics,0.4,10431,card_present,0.1,200295,0.2731,SYD,0.3012,1,1,0,0,0.1223,1,0,0
328,10042,2025-01-12 06:46:04,120.7,grocery,0.1,10105,ecommerce,0.45,200836,0.2419,SYD,0.1015,1,1,0,0,0.4917,2,0,0
329,10042,2025-01-30 11:09:12,796.48,crypto,0.8,10396,card_present,0.1,202031,0.1106,WLG,0.0755,0,1,1,0,0.2291,1,1,0
330,10042,2025-02-10 10:16:21,166.86,grocery,0.1,11412,mobile_app,0.25,200400,0.2614,MEL,0.3043,1,0,0,0,0.151,3,0,0
331,10042,2025-02-13 22:23:32,204.27,retail,0.2,11317,ecommerce,0.45,202088,0.5152,MEL,0.2126,1,1,0,0,0.1464,1,0,0
332,10042,2025-03-03 21:15:26,232.1,retail,0.2,10685,mobile_app,0.25,202498,0.137,DUD,0.8578,1,0,0,0,0.2583,1,0,0
333,10043,2025-01-04 22:33:41,293.47,electronics,0.4,12148,ecommerce,0.45,202323,0.5386,AKL,0.6605,1,1,0,0,0.1988,1,0,0
334,10043,2025-01-08 17:34:38,739.0,electronics,0.4,11425,mobile_app,0.25,200264,0.243,CHC,0.1883,1,1,0,0,0.436,1,0,1
335,10043,2025-01-13 04:24:28,565.45,retail,0.2,12496,card_present,0.1,200729,0.0719,AKL,0.7947,1,1,1,0,0.1031,1,0,0
336,10043,2025-01-16 23:08:07,213.76,electronics,0.4,10283,card_present,0.1,200899,0.2395,WLG,0.2918,1,1,0,0,0.1248,1,0,0
337,10043,2025-01-30 07:29:04,129.99,grocery,0.1,10078,mobile_app,0.25,200107,0.3112,CHC,0.8001,1,1,0,0,0.2508,1,0,0
338,10043,2025-02-03 10:41:51,256.16,grocery,0.1,11062,bank_transfer,0.55,201213,0.1276,MEL,0.0584,1,1,0,0,0.0336,1,0,0
339,10043,2025-02-08 23:48:14,470.63,retail,0.2,12776,card_present,0.1,201700,0.0463,AKL,0.8034,1,1,1,1,0.0762,1,0,0
340,10043,2025-02-18 20:47:02,284.39,retail,0.2,11966,bank_transfer,0.55,202464,0.214,CHC,0.0692,1,0,0,0,0.064,1,0,0
341,10043,2025-02-25 08:52:56,198.67,grocery,0.1,11544,mobile_app,0.25,201889,0.0133,WLG,0.1307,1,1,1,0,0.2904,2,0,0
342,10043,2025-03-22 22:59:13,502.88,cash_transfer,0.75,11382,mobile_app,0.25,201936,0.2892,DUD,0.5686,1,1,0,0,0.1738,1,1,0
343,10043,2025-03-25 02:00:45,163.85,retail,0.2,11934,ecommerce,0.45,201996,0.1144,MEL,0.4723,1,1,2,0,0.1003,1,0,0
344,10044,2025-02-08 09:48:48,232.41,grocery,0.1,11600,mobile_app,0.25,202173,0.0958,AKL,0.4151,1,1,0,1,0.3527,1,0,0
345,10044,2025-02-27 21:44:14,177.71,retail,0.2,10903,bank_transfer,0.55,201559,0.1299,AKL,0.3861,1,1,1,0,0.2326,4,0,0
346,10045,2025-01-29 23:21:03,202.93,grocery,0.1,10350,card_present,0.1,202436,0.2958,CHC,0.0549,1,1,0,0,0.1867,2,0,0
347,10045,2025-02-13 07:53:44,79.33,grocery,0.1,12648,bank_transfer,0.55,200265,0.0759,MEL,0.2901,1,1,0,0,0.0728,1,0,0
348,10045,2025-02-16 08:03:55,210.14,retail,0.2,11433,mobile_app,0.25,201584,0.179,AKL,0.0996,1,1,1,0,0.0197,1,0,0
349,10045,2025-02-22 08:53:55,203.14,electronics,0.4,10349,card_present,0.1,200070,0.3548,WLG,0.2428,1,1,0,0,0.2247,2,0,0
350,10046,2025-01-06 13:41:53,94.25,retail,0.2,12329,ecommerce,0.45,200347,0.0045,AKL,0.1444,0,1,0,0,0.0724,1,0,0
351,10046,2025-01-12 09:26:42,189.68,grocery,0.1,13102,ecommerce,0.45,202286,0.1113,AKL,0.2002,1,1,0,0,0.1768,1,0,0
