alert_id,entity_type,entity_id,event_time,trigger_source,model_score,alert_priority,review_outcome,recovery_amount
80314,transaction,2847,2025-02-17 04:19:30,ml_model,0.9619,high,investigated,53.61
80315,transaction,2848,2025-02-25 16:04:37,ml_model,0.7574,high,investigated,73.57
80316,transaction,2853,2025-01-16 22:34:34,ml_model,1.0,high,investigated,59.77
80317,transaction,2858,2025-03-25 09:58:19,anomaly_detector,0.1325,low,auto_closed,0.0
80318,transaction,2862,2025-03-28 03:56:56,ml_model,0.7944,high,auto_closed,100.73
80319,transaction,2885,2025-01-08 02:26:52,ml_model,0.6284,medium,pending,0.0
80320,transaction,2889,2025-02-11 11:28:13,rule_engine,0.7724,high,pending,0.0
80321,transaction,2890,2025-02-15 03:39:08,rule_engine,0.6694,medium,pending,0.0
80322,transaction,2909,2025-03-07 03:13:20,rule_engine,0.1888,low,pending,0.0
80323,transaction,2925,2025-02-11 07:28:00,rule_engine,0.3391,low,auto_closed,0.0
80324,transaction,2939,2025-03-08 20:56:12,rule_engine,1.0,high,investigated,178.01
80325,transaction,2952,2025-02-22 16:22:00,rule_engine,0.3331,low,auto_closed,0.0
80326,transaction,2955,2025-01-16 11:51:22,ml_model,0.222,low,pending,0.0
80327,transaction,2971,2025-03-15 16:30:19,ml_model,0.8273,high,investigated,212.42
80328,transaction,2978,2025-01-08 14:15:32,ml_model,0.7514,high,investigated,93.41
80329,transaction,2985,2025-02-22 13:10:24,ml_model,0.1982,low,pending,0.0
80330,transaction,2987,2025-03-01 23:18:08,anomaly_detector,0.5801,medium,investigated,59.92
80331,transaction,3014,2025-01-14 22:17:57,rule_engine,0.6436,medium,investigated,157.02
80332,transaction,3020,2025-02-07 13:55:12,ml_model,0.3741,low,investigated,102.25
80333,transaction,3021,2025-02-11 15:48:46,ml_model,0.3683,low,auto_closed,0.0
80334,transaction,3030,2025-02-15 20:51:18,anomaly_detector,0.8197,high,investigated,0.0
80335,transaction,3031,2025-03-13 20:00:29,ml_model,0.7662,high,pending,0.0
80336,transaction,3042,2025-02-17 10:15:14,rule_engine,0.599,medium,investigated,0.0
80337,transaction,3043,2025-02-27 05:33:18,ml_model,0.1905,low,auto_closed,0.0
80338,transaction,3044,2025-03-02 04:34:41,anomaly_detector,0.9886,high,investigated,38.9
80339,transaction,3052,2025-03-19 13:45:27,rule_engine,0.7101,high,auto_closed,69.3
80340,transaction,3063,2025-03-18 23:23:35,rule_engine,0.7955,high,auto_closed,0.0
80341,transaction,3071,2025-03-31 13:55:54,anomaly_detector,0.3156,low,auto_closed,0.0
80342,transaction,3081,2025-02-01 02:12:47,rule_engine,0.7331,high,investigated,68.74
80343,transaction,3083,2025-02-10 03:45:43,ml_model,0.5354,medium,investigated,61.41
80344,transaction,3090,2025-01-13 07:44:18,ml_model,0.356,low,auto_closed,0.0
80345,transaction,3099,2025-01-06 02:20:28,rule_engine,0.4341,medium,auto_closed,0.0
80346,transaction,3100,2025-01-12 02:27:02,ml_model,0.0771,low,auto_closed,0.0
80347,transaction,3107,2025-03-06 07:38:34,ml_model,0.6869,medium,investigated,154.42
80348,transaction,3110,2025-03-16 05:00:35,anomaly_detector,0.9955,high,pending,95.66
80349,transaction,3122,2025-01-02 00:58:19,ml_model,0.07,low,auto_closed,0.0
80350,transaction,3127,2025-02-12 06:56:56,rule_engine,0.2305,low,pending,0.0
80351,transaction,3133,2025-01-17 18:39:52,rule_engine,0.4115,medium,investigated,64.75
80352,transaction,3144,2025-03-10 01:26:14,rule_engine,0.4485,medium,pending,0.0
80353,transaction,3164,2025-01-15 09:51:23,ml_model,0.3192,low,investigated,37.42
80354,transaction,3176,2025-01-28 10:01:53,ml_model,0.8505,high,investigated,111.56
80355,transaction,3205,2025-03-21 16:38:41,ml_model,0.1489,low,investigated,0.0
80356,transaction,3211,2025-03-22 22:45:23,rule_engine,0.3706,low,investigated,0.0
80357,transaction,3215,2025-01-12 11:07:25,anomaly_detector,0.084,low,pending,0.0
80358,transaction,3234,2025-03-05 23:51:33,rule_engine,1.0,high,pending,254.27
80359,transaction,3236,2025-03-22 18:23:13,rule_engine,0.3856,low,auto_closed,0.0
80360,transaction,3245,2025-02-19 02:34:18,rule_engine,0.202,low,pending,0.0
80361,transaction,3249,2025-03-21 13:31:45,ml_model,0.4885,medium,investigated,0.0
80362,transaction,3255,2025-02-04 23:46:04,rule_engine,0.6641,medium,investigated,66.23
80363,transaction,3256,2025-02-27 11:58:21,rule_engine,0.6807,medium,auto_closed,63.41
80364,transaction,3273,2025-02-21 15:07:03,rule_engine,0.2384,low,pending,0.0
80365,transaction,3276,2025-03-11 19:57:16,rule_engine,0.8892,high,investigated,16.83
80366,transaction,3288,2025-03-18 14:00:49,rule_engine,0.393,low,auto_closed,0.0
80367,transaction,3297,2025-02-24 20:39:37,rule_engine,0.4884,medium,investigated,0.0
80368,transaction,3311,2025-01-07 03:36:29,rule_engine,0.3447,low,pending,0.0
80369,transaction,3317,2025-03-22 15:53:55,anomaly_detector,0.6409,medium,pending,0.0
80370,transaction,3342,2025-02-20 06:22:09,ml_model,0.6619,medium,investigated,49.08
80371,transaction,3360,2025-01-10 03:44:13,ml_model,0.5451,medium,investigated,120.03
80372,transaction,3365,2025-02-18 06:36:52,rule_engine,0.17,low,pending,0.0
80373,transaction,3371,2025-02-20 11:03:38,anomaly_detector,0.2757,low,pending,0.0
80374,transaction,3382,2025-01-09 13:44:59,ml_model,0.8904,high,investigated,144.7
80375,transaction,3388,2025-01-07 01:38:10,rule_engine,0.7401,high,investigated,74.55
80376,transaction,3412,2025-01-20 22:08:19,anomaly_detector,0.6696,medium,pending,0.0
80377,transaction,3416,2025-02-17 01:33:56,rule_engine,0.3738,low,pending,0.0
80378,transaction,3417,2025-02-17 19:15:50,ml_model,0.026,low,investigated,0.0
80379,transaction,3422,2025-03-10 01:19:56,anomaly_detector,0.3974,low,pending,0.0
80380,transaction,3426,2025-01-25 12:14:08,rule_engine,0.3231,low,investigated,0.0
80381,transaction,3439,2025-02-25 10:58:13,rule_engine,0.5749,medium,investigated,0.0
80382,transaction,3445,2025-03-31 01:55:06,rule_engine,0.1395,low,pending,0.0
80383,transaction,3458,2025-01-13 19:23:29,rule_engine,0.1199,low,pending,0.0
80384,transaction,3460,2025-01-19 15:35:28,ml_model,0.3405,low,pending,0.0
80385,transaction,3495,2025-02-09 06:16:34,rule_engine,0.4376,medium,auto_closed,0.0
80386,transaction,3501,2025-01-14 10:32:09,rule_engine,0.8949,high,investigated,59.18
80387,transaction,3508,2025-03-12 10:19:03,anomaly_detector,0.0476,low,auto_closed,0.0
80388,transaction,3536,2025-03-09 22:02:52,ml_model,0.3356,low,auto_closed,0.0
80389,transaction,3552,2025-02-26 03:25:00,ml_model,0.7253,high,investigated,33.0
80390,transaction,3596,2025-01-16 14:08:05,anomaly_detector,0.7141,high,auto_closed,0.0
80391,transaction,3612,2025-01-10 16:51:13,rule_engine,0.2366,low,auto_closed,0.0
80392,transaction,3631,2025-03-21 20:24:28,ml_model,0.8116,high,pending,62.86
80393,transaction,3632,2025-02-11 10:52:05,rule_engine,0.2321,low,pending,0.0
80394,transaction,3649,2025-01-07 16:34:04,ml_model,0.4325,medium,auto_closed,0.0
80395,transaction,3666,2025-01-14 21:19:56,anomaly_detector,0.3126,low,auto_closed,0.0
80396,transaction,3674,2025-02-08 09:36:15,rule_engine,0.347,low,pending,0.0
80397,transaction,3698,2025-01-27 23:50:16,rule_engine,0.474,medium,pending,0.0
80398,transaction,3716,2025-01-14 09:11:23,rule_engine,0.439,medium,pending,0.0
80399,transaction,3720,2025-02-08 11:21:29,ml_model,0.3638,low,pending,0.0
80400,transaction,3731,2025-01-11 11:05:02,ml_model,0.0618,low,auto_closed,0.0
80401,transaction,3742,2025-03-08 18:18:41,rule_engine,0.3516,low,pending,0.0
80402,transaction,3753,2025-01-25 01:17:29,anomaly_detector,0.6142,medium,auto_closed,0.0
80403,transaction,3762,2025-02-01 16:52:45,anomaly_detector,0.5766,medium,auto_closed,184.84
80404,transaction,3764,2025-03-03 07:07:51,anomaly_detector,0.8807,high,investigated,152.62
80405,transaction,3779,2025-01-20 15:57:36,ml_model,0.9674,high,investigated,101.11
80406,transaction,3790,2025-03-20 14:11:10,rule_engine,0.5156,medium,pending,0.0
80407,transaction,3797,2025-02-03 17:20:23,ml_model,0.2102,low,pending,0.0
80408,transaction,3808,2025-03-12 17:40:22,ml_model,0.4725,medium,investigated,57.42
80409,transaction,3820,2025-01-12 10:49:19,anomaly_detector,0.7163,high,auto_closed,0.0
80410,transaction,3822,2025-01-31 22:51:48,anomaly_detector,0.3774,low,auto_closed,87.87
80411,transaction,3844,2025-03-24 08:13:50,ml_model,0.4621,medium,auto_closed,34.04
80412,transaction,3845,2025-01-04 09:30:14,rule_engine,0.8129,high,investigated,83.03
80413,transaction,3848,2025-02-09 16:13:45,anomaly_detector,0.3973,low,investigated,0.0
80414,transaction,3855,2025-03-16 16:58:30,ml_model,0.5884,medium,investigated,114.7
80415,transaction,3862,2025-03-03 23:06:14,rule_engine,0.2165,low,investigated,0.0
80416,transaction,3884,2025-03-20 03:05:24,ml_model,0.5404,medium,investigated,108.47
80417,transaction,3887,2025-01-04 01:21:34,rule_engine,0.3903,low,pending,0.0
80418,transaction,3909,2025-02-02 04:35:29,ml_model,0.5298,medium,auto_closed,0.0
80419,transaction,3926,2025-01-14 12:03:20,ml_model,0.7794,high,investigated,0.0
80420,transaction,3929,2025-02-07 00:36:24,rule_engine,0.1405,low,investigated,0.0
80421,transaction,3930,2025-02-23 14:34:58,anomaly_detector,0.2157,low,auto_closed,0.0
80422,transaction,3943,2025-01-31 18:24:46,ml_model,0.809,high,auto_closed,0.0
80423,transaction,3944,2025-02-13 04:48:14,rule_engine,0.9232,high,pending,0.0
80424,transaction,3959,2025-02-12 23:38:11,ml_model,0.638,medium,investigated,108.25
80425,transaction,3960,2025-03-02 13:08:20,ml_model,0.5108,medium,investigated,123.8
80426,transaction,3964,2025-01-03 14:02:27,rule_engine,0.9002,high,investigated,83.59
80427,transaction,3967,2025-02-05 22:33:56,rule_engine,0.6716,medium,investigated,0.0
80428,transaction,3970,2025-03-07 11:55:10,ml_model,0.3311,low,investigated,66.42
80429,transaction,3974,2025-03-26 14:30:39,ml_model,0.6834,medium,investigated,0.0
80430,transaction,3982,2025-03-03 04:15:04,anomaly_detector,0.4149,medium,auto_closed,0.0
80431,transaction,4004,2025-02-09 21:14:39,anomaly_detector,0.3728,low,auto_closed,0.0
80432,transaction,4016,2025-01-04 14:36:24,ml_model,0.5003,medium,pending,0.0
80433,transaction,4027,2025-03-14 09:25:09,rule_engine,0.5522,medium,pending,0.0
80434,transaction,4040,2025-02-06 00:29:26,rule_engine,0.3089,low,auto_closed,0.0
80435,transaction,4042,2025-02-24 02:47:53,rule_engine,0.4075,medium,auto_closed,0.0
80436,transaction,4045,2025-03-04 14:28:55,rule_engine,0.492,medium,pending,0.0
80437,transaction,4059,2025-02-20 13:41:10,rule_engine,0.4844,medium,investigated,61.87
80438,transaction,4067,2025-01-19 07:51:24,rule_engine,0.5761,medium,auto_closed,0.0
80439,transaction,4078,2025-02-18 03:45:48,ml_model,0.1249,low,auto_closed,0.0
80440,transaction,4118,2025-03-10 08:25:34,rule_engine,0.3267,low,investigated,0.0
80441,transaction,4149,2025-02-24 21:45:43,ml_model,0.8281,high,pending,0.0
80442,transaction,4160,2025-02-19 12:41:32,rule_engine,0.5558,medium,investigated,0.0
80443,transaction,4162,2025-03-24 10:58:41,rule_engine,0.673,medium,investigated,0.0
80444,transaction,4185,2025-03-15 09:00:22,ml_model,1.0,high,investigated,30.62
80445,transaction,4195,2025-01-02 00:37:25,ml_model,0.6377,medium,pending,0.0
80446,transaction,4215,2025-01-11 04:32:29,rule_engine,0.0703,low,auto_closed,0.0
80447,transaction,4218,2025-02-09 09:31:54,ml_model,0.9174,high,pending,113.27
80448,transaction,4221,2025-01-26 22:44:07,rule_engine,0.1761,low,pending,0.0
80449,transaction,4226,2025-03-09 12:13:52,ml_model,0.5489,medium,investigated,108.82
80450,transaction,4229,2025-01-07 15:26:33,ml_model,0.189,low,pending,0.0
80451,transaction,4238,2025-03-01 07:50:33,rule_engine,0.5644,medium,auto_closed,0.0
80452,transaction,4244,2025-02-02 21:40:40,rule_engine,0.3253,low,auto_closed,0.0
80453,transaction,4246,2025-01-13 08:16:58,ml_model,0.2583,low,investigated,0.0
80454,transaction,4251,2025-01-11 16:11:58,ml_model,0.8287,high,investigated,19.94
80455,transaction,4252,2025-01-21 23:44:02,anomaly_detector,0.5781,medium,auto_closed,60.43
80456,transaction,4254,2025-02-15 09:50:41,ml_model,0.0542,low,auto_closed,0.0
80457,transaction,4263,2025-01-20 04:14:11,rule_engine,0.4217,medium,auto_closed,72.63
80458,transaction,4274,2025-02-01 16:02:19,rule_engine,0.4274,medium,auto_closed,90.84
80459,transaction,4281,2025-03-28 09:18:04,rule_engine,0.3667,low,auto_closed,0.0
80460,transaction,4283,2025-01-21 01:52:42,ml_model,0.6491,medium,investigated,70.61
80461,transaction,4284,2025-02-09 13:58:22,ml_model,0.0898,low,auto_closed,0.0
80462,transaction,4308,2025-01-19 00:14:14,rule_engine,0.4191,medium,auto_closed,0.0
80463,transaction,4310,2025-02-08 01:39:12,rule_engine,0.1767,low,auto_closed,0.0
80464,transaction,4312,2025-03-06 13:27:17,rule_engine,0.8007,high,investigated,138.54
80465,transaction,4345,2025-02-27 13:40:01,ml_model,0.6514,medium,investigated,107.11
80466,transaction,4350,2025-01-23 04:00:41,rule_engine,0.961,high,investigated,49.69
80467,transaction,4353,2025-03-01 18:06:44,rule_engine,0.381,low,pending,0.0
80468,transaction,4361,2025-01-17 18:38:37,rule_engine,0.5106,medium,pending,0.0
80469,transaction,4371,2025-01-22 10:51:05,rule_engine,0.4111,medium,auto_closed,0.0
80470,transaction,4383,2025-01-04 12:47:15,rule_engine,0.7688,high,pending,0.0
80471,transaction,4384,2025-01-12 22:14:10,ml_model,0.7117,high,investigated,41.24
80472,transaction,4386,2025-02-22 15:09:01,ml_model,0.5244,medium,investigated,0.0
80473,transaction,4391,2025-02-09 12:34:24,rule_engine,0.3309,low,auto_closed,0.0
80474,transaction,4392,2025-02-17 02:33:14,ml_model,0.517,medium,auto_closed,0.0
80475,transaction,4393,2025-03-07 04:58:41,rule_engine,0.4693,medium,pending,0.0
80476,transaction,4401,2025-03-08 12:02:57,ml_model,0.4723,medium,investigated,47.67
80477,transaction,4411,2025-02-23 13:29:39,anomaly_detector,0.4439,medium,auto_closed,0.0
80478,transaction,4421,2025-03-15 00:39:35,rule_engine,0.4488,medium,auto_closed,0.0
80479,transaction,4441,2025-03-18 19:43:55,ml_model,0.1047,low,investigated,0.0
80480,transaction,4446,2025-02-10 16:10:09,ml_model,0.0881,low,pending,0.0
80481,transaction,4458,2025-02-10 17:08:20,rule_engine,0.5269,medium,investigated,45.28
80482,transaction,4459,2025-03-17 07:14:04,anomaly_detector,0.1082,low,auto_closed,0.0
80483,transaction,4460,2025-03-25 04:28:55,rule_engine,0.6157,medium,pending,0.0
80484,transaction,4466,2025-02-16 06:55:15,anomaly_detector,0.8469,high,auto_closed,50.07
80485,transaction,4477,2025-03-03 07:59:52,ml_model,0.6253,medium,investigated,0.0
80486,transaction,4478,2025-01-06 05:34:12,rule_engine,0.4007,medium,auto_closed,0.0
80487,transaction,4479,2025-01-11 03:27:28,ml_model,0.6453,medium,investigated,102.06
80488,transaction,4482,2025-02-01 19:31:54,ml_model,0.2419,low,pending,0.0
80489,transaction,4484,2025-02-06 20:29:26,ml_model,0.3172,low,auto_closed,0.0
80490,transaction,4490,2025-01-08 03:30:59,rule_engine,0.5798,medium,pending,0.0
80491,transaction,4493,2025-01-27 05:26:38,rule_engine,0.3738,low,pending,0.0
80492,transaction,4499,2025-03-07 13:04:15,rule_engine,0.6429,medium,auto_closed,0.0
80493,transaction,4501,2025-01-04 22:17:21,rule_engine,1.0,high,investigated,65.55
80494,transaction,4502,2025-01-10 13:35:04,ml_model,0.6084,medium,investigated,88.54
80495,transaction,4506,2025-01-13 14:33:51,ml_model,0.4364,medium,auto_closed,186.72
80496,transaction,4535,2025-01-23 09:08:15,rule_engine,0.3039,low,investigated,0.0
80497,transaction,4559,2025-02-12 13:02:31,anomaly_detector,0.3601,low,investigated,0.0
80498,transaction,4562,2025-01-21 09:41:22,ml_model,0.3903,low,investigated,44.46
80499,transaction,4563,2025-01-31 04:30:57,anomaly_detector,0.526,medium,pending,38.35
80500,transaction,4572,2025-02-08 13:50:17,ml_model,0.1879,low,investigated,0.0
80501,transaction,4582,2025-03-06 01:59:36,rule_engine,0.3897,low,pending,0.0
80502,transaction,4586,2025-02-18 09:45:24,ml_model,0.0501,low,pending,0.0
80503,transaction,4588,2025-03-22 05:40:15,ml_model,0.3897,low,pending,0.0
80504,transaction,4600,2025-03-01 21:36:38,ml_model,0.5556,medium,investigated,0.0
80505,transaction,4608,2025-02-02 00:06:35,rule_engine,0.824,high,investigated,58.7
80506,transaction,4613,2025-01-06 04:00:54,rule_engine,0.5205,medium,auto_closed,0.0
80507,transaction,4619,2025-03-15 09:41:21,rule_engine,0.4055,medium,pending,0.0
80508,transaction,4623,2025-01-26 03:23:11,anomaly_detector,0.4962,medium,pending,0.0
80509,transaction,4626,2025-02-04 02:20:35,anomaly_detector,0.0366,low,auto_closed,0.0
80510,transaction,4639,2025-01-11 10:25:35,ml_model,0.2755,low,investigated,0.0
80511,transaction,4646,2025-03-30 15:09:46,ml_model,0.817,high,auto_closed,0.0
80512,transaction,4648,2025-01-09 18:10:53,ml_model,0.7861,high,pending,0.0
80513,transaction,4649,2025-01-14 03:34:13,rule_engine,0.2496,low,investigated,0.0
80514,transaction,4651,2025-03-04 07:37:36,rule_engine,0.344,low,auto_closed,0.0
80515,transaction,4655,2025-03-10 02:19:25,rule_engine,0.7243,high,investigated,0.0
80516,transaction,4663,2025-02-19 12:52:06,rule_engine,0.4103,medium,investigated,0.0
80517,transaction,4667,2025-03-10 12:17:34,rule_engine,0.2494,low,pending,0.0
80518,transaction,4677,2025-03-15 23:51:28,anomaly_detector,0.1943,low,pending,0.0
80519,transaction,4693,2025-03-04 17:36:05,anomaly_detector,0.772,high,investigated,175.56
80520,transaction,4696,2025-03-26 02:26:59,rule_engine,0.2661,low,investigated,0.0
80521,transaction,4699,2025-03-08 06:42:06,ml_model,0.5414,medium,investigated,0.0
80522,transaction,4701,2025-02-13 16:22:55,ml_model,0.7276,high,pending,143.11
80523,transaction,4702,2025-02-13 21:35:00,rule_engine,0.7477,high,investigated,0.0
80524,transaction,4705,2025-03-22 16:53:22,rule_engine,0.32,low,pending,0.0
80525,transaction,4708,2025-01-25 10:00:36,rule_engine,0.4321,medium,pending,38.31
80526,transaction,4721,2025-03-14 16:32:35,ml_model,0.4943,medium,pending,0.0
80527,transaction,4723,2025-03-27 11:01:25,ml_model,0.2282,low,pending,0.0
80528,transaction,4733,2025-01-07 23:08:00,rule_engine,0.243,low,pending,0.0
80529,transaction,4746,2025-03-13 21:04:07,rule_engine,0.5121,medium,investigated,60.53
80530,transaction,4758,2025-02-01 00:58:49,rule_engine,0.449,medium,pending,0.0
80531,transaction,4760,2025-02-08 03:21:45,ml_model,0.2743,low,pending,0.0
80532,transaction,4768,2025-03-13 12:38:56,rule_engine,0.2336,low,pending,0.0
80533,transaction,4780,2025-03-09 14:58:47,ml_model,0.4323,medium,pending,0.0
80534,transaction,4790,2025-03-27 23:48:36,ml_model,0.3981,low,pending,0.0
80535,transaction,4792,2025-01-30 23:00:53,ml_model,0.7084,high,investigated,81.57
80536,transaction,4796,2025-03-25 06:38:07,anomaly_detector,0.0546,low,pending,0.0
80537,transaction,4807,2025-01-14 03:44:08,ml_model,0.1657,low,auto_closed,0.0
80538,transaction,4813,2025-03-17 08:12:54,rule_engine,0.1094,low,auto_closed,0.0
80539,transaction,4819,2025-02-24 11:45:20,ml_model,0.7787,high,auto_closed,75.75
80540,transaction,4826,2025-01-29 05:30:41,anomaly_detector,0.4171,medium,pending,0.0
80541,transaction,4827,2025-01-31 08:14:40,ml_model,0.8778,high,investigated,100.01
80542,transaction,4832,2025-03-04 17:01:52,ml_model,0.0952,low,pending,0.0
80543,transaction,4843,2025-02-05 23:29:53,anomaly_detector,0.55,medium,investigated,50.88
